factset_entity_id,fsym_id,security_name,report_date,adj_holding
002HP5-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,334901
002HPC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,786717
002HQX-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3950
002HR9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,4400
002HRL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,6163
002HRN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2902
002HRQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2369
002HS7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1296438
002HSL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2180
002HSV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2400
002HTF-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,7595
002HTL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,18375
002HVY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,37500
002HVZ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,4525
002HWY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,31450
002HXB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2000
002HXG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,934242
002HXZ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,20888
002HY2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,10965
002HY4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,298841
002HYD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,332758
002HYF-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,299303
002HYG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,17607
002HYJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1290
002J01-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,336418
002J07-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2206
002J0K-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,64530
002J0Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,16084
002J1K-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,337
002J23-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,35952
002J2V-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,13984
002J36-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,19432
002J4C-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,5118
002J4D-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,687366
002J55-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,9287
002J5S-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3509
002J5V-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,248602
002J62-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1293
002J64-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,96690
002J67-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3415
002J6J-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2436
002J6Y-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,57907
002J79-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1291114
002J8K-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,8816
002J8L-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2662
002J95-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,233460
002JBM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2560
002JC4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,4283
002JFG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,5232
002JHW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,59566
002JJ1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,33423
002JJ7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2347
002JKD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,213714
002JMH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,160962
002JMT-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,34170
002JPD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1801
002JPM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2615
002JSF-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,5883
002JV7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,5841
002JYR-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,581062
002JZP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,13906
002K02-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3999
002K0L-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,916
002K0M-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,790481
002K3F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2647
002K8F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,9860
002K8L-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,234
002K96-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,698550
002KFZ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,53629
002KKQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1692
002KM7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3421
002KM8-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,64552
002KQD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,193388
002KQG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,9940
002L09-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1924
002L4X-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,5600
002L8N-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,6532
002LL2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,28692
002LPV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3860
002LQK-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,158417
002LY6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,75103
002M0F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,94459
002M15-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,48486
002M3D-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,54509
002M4R-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,33264
002MSQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,27694
002N6S-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,26630
002P1V-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,32800
002P34-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,15789
002P4K-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3315
002P7T-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,80965
002PC5-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,27256
002PKH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,16113
002PL7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,24128
002PM8-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,983
002PPX-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1079
002Q5M-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,10443
002RKM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,800
002RRN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1508
002SMY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,26061
002SZ7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,95
002T7P-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1117
002THL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,10170
002TJL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,267539
002TPV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,175416
002V15-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,304730
002V9J-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,66955
002VK6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2500
002WH1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,227
002WVW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,7470
002XCH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,53192
002XGG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3160
002XR7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,187916
002XSZ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,285836
002XTV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,220723
002Y15-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1615
002Y1H-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,25171
002YFC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,7932
0030CS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1942
0031GD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,4100
0031SR-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,437812
0032PQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,76674
0032R9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,64257
0032S1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1472
0032TD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,650
0032V1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,821
0032WN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,31297
0034KK-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,90237
0034LR-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2265
00355B-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,400
0035DT-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,957
0035RC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1059
0035TM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,40000
0035V5-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,62898
0035ZH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3632
0036WZ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1000
00385T-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,5574
0038VG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,8832
003BPK-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2025
003BTC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3055
003BXT-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,23780
003C27-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,5328
003C2W-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3009
003F7L-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,4028
003FZJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3583
003JQW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,56881
003JS5-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,5630
003JY3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,583
003K71-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,15474
003KDW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,920
003KV8-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,70090
003L6Z-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,66033
003LBB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,337324
003LJ0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,30828
003LKD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,53542
003M0H-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2541
003N3Z-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,18457
003QZ9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,33076
003RLJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,20036
003RSS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3500
003RTX-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,152045
003RX9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1727
003RZM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1595
003S2S-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2884
003SP6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,20829
003SVP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3580
003T1Z-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2507
004042-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,4000
0041CH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,5905
0041YB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,8776
0042B1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,20640
0043R8-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,16100
00479N-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,154351
0048PD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,44157
00494B-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1090
0049LH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3039698
0049MP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2219
004F37-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,42453
004GJQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,220721
004J0V-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,159038
004VF9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,18090
004WK9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,62217
004ZPS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,5058
0052QN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1032
00563M-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,945
0056DF-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,66060
00570H-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,233928
00577F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,47000
005C9N-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,10320
005GHN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,39339
005GNQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,4458
005GXL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,679638
005HCN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,18
005HLT-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,24750
005HLV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,15000
005HLW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,442032
005P98-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,26
005Q1G-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,10550
005V2B-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,6920
005VMK-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1009
005VPR-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,8864
005VV0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,639
005XV3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1884
0067X1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1050
006840-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,18715
0068TW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,42
006C1Y-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,4013
006CRS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,10651
006F31-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,48247
006LJ7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,9609
006MSF-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2374
006N56-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,26
006QWQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1845
006SZB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1886
006SZW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,25371
006THN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1180
006TW3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2443
006VCW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,900
006VRV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,32990
006WQM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1450
006WTM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,280139
006X4J-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,564
006X6W-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,76820
006YGC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,15067
006ZKQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,30
00713F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1081
0071NH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,12461
0071ZN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,34466
00724F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,310619
007287-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1293
00728B-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,6733
0074HR-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1487
00759R-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,6562
0076G4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,20611
0076JN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,14700
0077VM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1621
007C7Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,15806
007CF5-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,5215
007KRC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,310
007Q5V-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,160119
007RWM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,26651
007RXL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,4626
007XK0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,986
007XP6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1759
007XVT-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3054
0080FS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1710
0080KY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1923
0080MP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,44353
0080TH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1415
0084HS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,467086
0085KN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,7703
0088VB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,3149
0089LJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,928
008C5Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,628
008JM2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,51001
008JVS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,251847
008K0W-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,20145
008K3J-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,41682
008ND1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2371
008R5Y-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,10977
008Z0W-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,6529
008Z3V-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,37029
008ZBC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,8625
008ZRF-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,12529
00903J-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,4140
00907S-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,41895
00909K-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2085
0090BC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,14148
0090D2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1269
0090LS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,37455
0090MY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,6371
0090TB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1160
0092S3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,32825
009964-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,995
0099RT-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2209
009H64-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2700
009HHN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,2897
009JC8-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,16245
009JNC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,1422
009JPW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2019-06-30,28
