factset_entity_id,Name,Position,Style,Turnover,EquityAssets,QualityRating,Style Desktop,Turnover Desktop,AUM Desktop,Equity AUM Desktop,Quality Rating Desktop,Targeting_Score Desktop,Position Desktop,STYLE MATCH,TURNOVER MATCH,POSITION MATCH,QR MATCH
00BQVB-E,Sterneck Capital Management LLC,1600,GARP,Very Low,123.980742,56,GARP,Very Low,219,94,56,58,1600,TRUE,TRUE,TRUE,TRUE
00BQWV-E,"IMA Wealth, Inc.",135,GARP,Very Low,268.786604,42,GARP,Very Low,443,263,42,33,135,TRUE,TRUE,TRUE,TRUE
00BR1T-E,SignatureFD LLC,1050,Yield,Medium,1189.267899,48,Yield,Medium,3176,783,48,44,1050,TRUE,TRUE,TRUE,TRUE
00BR1V-E,SIR Capital Management LP,104151,Hedge Fund,High,864.983392,33,Hedge Fund,High,1762,545,33,30,104151,TRUE,TRUE,TRUE,TRUE
00BZKF-E,TD Ameritrade Investment Management LLC,31,GARP,Very Low,11912.77703,81,GARP,Very Low,19692,11499,81,,31,TRUE,TRUE,TRUE,TRUE
00BZN0-E,Freshford Capital Management LLC,284822,Hedge Fund,Medium,707.751449,45,Hedge Fund,Medium,873,522,45,57,284822,TRUE,TRUE,TRUE,TRUE
00C17P-E,"Sarbit Advisory Services, Inc.",0,GARP,Very Low,409.347553,70,GARP,Very Low,,382,70,61,0,TRUE,TRUE,TRUE,TRUE
00C18P-E,KKR Investment Management LLC,0,Deep Value,Low,875.735084,72,Deep Value,Low,,210,72,44,0,TRUE,TRUE,TRUE,TRUE
00C38M-E,GAM Investment Management (Switzerland) AG,4957,GARP,Very Low,1025.14296,59,GARP,Very Low,,4602,59,67,4957,TRUE,TRUE,TRUE,TRUE
00C50B-E,"YHB Investment Advisors, Inc.",1179,GARP,Very Low,657.214268,65,GARP,Very Low,1350,635,65,60,1179,TRUE,TRUE,TRUE,TRUE
00C6P0-E,Hatteras Funds LP,0,Hedge Fund,Medium,15.877895,26,Hedge Fund,Medium,582,,26,11,0,TRUE,TRUE,TRUE,TRUE
00C84T-E,Nuance Investments LLC,0,Value,Low,2141.206897,75,Value,Low,,1989,75,84,0,TRUE,TRUE,TRUE,TRUE
00C8Q5-E,Asset Dedication LLC,100,Growth,Very Low,296.69463,53,Growth,Very Low,858,276,53,,100,TRUE,TRUE,TRUE,TRUE
00C8Y7-E,"Endurance Wealth Management, Inc.",50,GARP,Very Low,615.138679,61,GARP,Very Low,938,604,61,50,50,TRUE,TRUE,TRUE,TRUE
00CBLB-E,"National Asset Management, Inc.",1858,GARP,Low,845.766594,55,GARP,Low,1770,3,55,65,1858,TRUE,TRUE,TRUE,TRUE
00CC68-E,FFCM LLC,0,GARP,Medium,546.235567,44,GARP,Medium,1362,471,44,,0,TRUE,TRUE,TRUE,TRUE
00CDHR-E,"Smith, Salley & Associates LLC",0,GARP,Very Low,654.507322,60,GARP,Very Low,1346,657,60,68,0,TRUE,TRUE,TRUE,TRUE
00CDLB-E,Virtu Financial BD LLC,0,GARP,Very High,2069.406256,37,GARP,Very High,,1292,37,21,0,TRUE,TRUE,TRUE,TRUE
00CDZP-E,Westover Capital Advisors LLC,8401,GARP,Low,226.381806,52,GARP,Low,229,176,52,54,8401,TRUE,TRUE,TRUE,TRUE
00CDZV-E,"Jack Moller & Associates, Inc.",2000,Yield,Low,250.559279,56,Yield,Low,421,193,56,50,2000,TRUE,TRUE,TRUE,TRUE
00CF05-E,Tiedemann Advisors LLC,4598,Yield,Low,2198.227619,66,Yield,Low,12302,2100,66,50,4598,TRUE,TRUE,TRUE,TRUE
00CF8F-E,KBC Fund Management Ltd.,90677,GARP,High,6308.781584,52,GARP,High,,8695,52,69,90677,TRUE,TRUE,TRUE,TRUE
00CFB2-E,CSat Investment Advisory LP,40,Hedge Fund,Medium,143.401235,19,Hedge Fund,Medium,230,141,19,5,40,TRUE,TRUE,TRUE,TRUE
00CFMZ-E,Halbert Hargrove Global Advisors LLC,0,GARP,Very Low,438.478476,65,GARP,Very Low,2523,26,65,86,0,TRUE,TRUE,TRUE,TRUE
00CFYZ-E,HAP Trading LLC,0,Hedge Fund,High,1791.261501,27,Hedge Fund,High,,764,27,21,0,TRUE,TRUE,TRUE,TRUE
00CG3B-E,WESPAC Advisors LLC,0,Yield,High,258.3476,46,Yield,High,688,143,46,36,0,TRUE,TRUE,TRUE,TRUE
00CLJ7-E,Lombard Odier Asset Management (USA) Corp.,0,Hedge Fund,High,1210.072549,27,Hedge Fund,High,2932,583,27,18,0,TRUE,TRUE,TRUE,TRUE
00CP18-E,"JOYN Advisors, Inc.",0,GARP,Very Low,479.537165,55,GARP,Very Low,1443,363,55,,0,TRUE,TRUE,TRUE,TRUE
00CS1Q-E,"Burt Associates, Inc.",101,GARP,Low,225.552275,48,GARP,Low,595,169,48,35,101,TRUE,TRUE,TRUE,TRUE
00CX44-E,DBX Advisors LLC,18941,Value,Very Low,1582.870638,60,Value,Very Low,10694,8248,60,,18941,TRUE,TRUE,TRUE,TRUE
00D0Q7-E,Benin Management Corp.,2605,GARP,Very Low,234.310855,60,GARP,Very Low,351,233,60,57,2605,TRUE,TRUE,TRUE,TRUE
00D0QP-E,Wall Street Access Asset Management LLC,0,GARP,Very Low,68.268262,51,GARP,Very Low,295,0,51,46,0,TRUE,TRUE,TRUE,TRUE
00D13P-E,"First Allied Advisory Services, Inc.",2226,GARP,Low,3030.83605,63,GARP,Low,5977,2725,63,70,2226,TRUE,TRUE,TRUE,TRUE
00D16K-E,E*TRADE Capital Management LLC,4340,GARP,Low,3600.14045,63,GARP,Low,5673,3461,63,73,4340,TRUE,TRUE,TRUE,TRUE
00D17K-E,Salient Capital Advisors LLC,0,Yield,Medium,4864.027551,70,Yield,Medium,4829,4152,70,100,0,TRUE,TRUE,TRUE,TRUE
00D1C5-E,"10-15 Associates, Inc.",11219,Yield,Low,512.780114,61,Yield,Low,743,463,61,63,11219,TRUE,TRUE,TRUE,TRUE
00D1CQ-E,Quantbot Technologies LP,0,Hedge Fund,Very High,1897.118353,16,Hedge Fund,Very High,1823,1045,16,9,0,TRUE,TRUE,TRUE,TRUE
00D1DK-E,Hemenway Trust Co. LLC,10608,GARP,Very Low,2571.585485,76,GARP,Very Low,,2358,76,72,10608,TRUE,TRUE,TRUE,TRUE
00D1FG-E,Two Sigma Advisers LP,175096,Hedge Fund,Medium,42437.5583,54,Hedge Fund,Medium,78326,39552,54,67,175096,TRUE,TRUE,TRUE,TRUE
00D6GY-E,"American National Registered Investment Advisor, Inc.",28367,GARP,Very Low,2153.075065,71,GARP,Very Low,,2056,71,79,28367,TRUE,TRUE,TRUE,TRUE
00D6QM-E,Marshall Wace Asia Ltd.,0,Hedge Fund,High,4937.494503,40,Hedge Fund,High,,3310,40,36,0,TRUE,TRUE,TRUE,TRUE
00D6V2-E,Highlander Capital Management LLC,0,GARP,Very Low,148.166592,51,GARP,Very Low,213,135,51,37,0,TRUE,TRUE,TRUE,TRUE
00D703-E,Parallax Volatility Advisers LP,3913,Hedge Fund,High,5501.68327,26,Hedge Fund,High,8586,5130,26,17,3913,TRUE,TRUE,TRUE,TRUE
00DBT0-E,"CI Global Investments, Inc.",0,GARP,Medium,6500.105887,71,GARP,Medium,,1114,71,34,0,TRUE,TRUE,TRUE,TRUE
00DCBL-E,"Clean Yield Group, Inc.",2045,GARP,Very Low,248.994683,53,GARP,Very Low,379,246,53,54,2045,TRUE,TRUE,TRUE,TRUE
00DFPF-E,MetLife Investment Management LLC,62432,GARP,Very Low,9335.750912,70,GARP,Very Low,461019,9973,70,,62432,TRUE,TRUE,TRUE,TRUE
00DJHK-E,Summit Global Investments LLC,22500,Yield,Medium,977.750457,54,Yield,Medium,830,780,54,,22500,TRUE,TRUE,TRUE,TRUE
00DL0S-E,Parametrica Management Ltd.,0,Hedge Fund,High,136.036099,11,Hedge Fund,High,,0,11,4,0,TRUE,TRUE,TRUE,TRUE
00DL3B-E,Good Harbor Financial LLC,1172,Yield,Medium,238.152098,45,Yield,Medium,302,1,45,23,1172,TRUE,TRUE,TRUE,TRUE
00DQTN-E,Highland Capital Management Fund Advisors LP,0,GARP,Medium,1103.084111,55,GARP,Medium,3911,728,55,77,0,TRUE,TRUE,TRUE,TRUE
00DR00-E,40 North Management LLC,0,Hedge Fund,Medium,1138.906061,51,Hedge Fund,Medium,4762,1098,51,47,0,TRUE,TRUE,TRUE,TRUE
00DR6Z-E,"Mraz, Amerine & Associates, Inc.",3703,Value,Very Low,333.325529,58,Value,Very Low,473,2,58,55,3703,TRUE,TRUE,TRUE,TRUE
00DTLJ-E,Belvedere Trading LLC,0,GARP,Very High,91.878973,46,GARP,Very High,,25,46,,0,TRUE,TRUE,TRUE,TRUE
00DY2K-E,Invictus RG Pte Ltd.,0,Hedge Fund,High,111.60997,12,Hedge Fund,High,,26,12,6,0,TRUE,TRUE,TRUE,TRUE
00FBN9-E,Summit Securities Group LLC,0,GARP,High,389.275843,39,GARP,High,,189,39,39,0,TRUE,TRUE,TRUE,TRUE
00FC5V-E,Green Valley Investors LLC,424354,GARP,Very Low,2384.018984,82,GARP,Very Low,,1959,82,85,424354,TRUE,TRUE,TRUE,TRUE
00FC62-E,Riverhead Capital Management LLC,14586,GARP,Medium,2528.330691,53,GARP,Medium,,2444,53,60,14586,TRUE,TRUE,TRUE,TRUE
00FC64-E,Tiverton Asset Management LLC,12313,GARP,Very Low,2349.119563,68,GARP,Very Low,,2304,68,64,12313,TRUE,TRUE,TRUE,TRUE
00FC8B-E,"Kemnay Advisory Services, Inc.",0,GARP,Medium,551.161794,52,GARP,Medium,,444,52,62,0,TRUE,TRUE,TRUE,TRUE
00FC8N-E,Cipher Capital LP,0,Hedge Fund,High,1686.19156,24,Hedge Fund,High,1472,1264,24,16,0,TRUE,TRUE,TRUE,TRUE
00FC8S-E,Ergoteles LLC,0,Hedge Fund,Very High,3415.247956,23,Hedge Fund,Very High,2870,1853,23,17,0,TRUE,TRUE,TRUE,TRUE
00FC8X-E,Kinneret Advisory LLC,5510,Hedge Fund,Very Low,479.259508,40,Hedge Fund,Very Low,1217,,40,,5510,TRUE,TRUE,TRUE,TRUE
00FC9D-E,Zimmer Partners LP,0,Hedge Fund,Medium,10020.47845,54,Hedge Fund,Medium,10249,8363,54,56,0,TRUE,TRUE,TRUE,TRUE
00FCC8-E,Bernicke & Associates Ltd.,5204,GARP,Very Low,159.787762,60,GARP,Very Low,269,155,60,62,5204,TRUE,TRUE,TRUE,TRUE
00FDDB-E,HRT Financial LLC,0,Growth,Very High,1141.663767,36,Growth,Very High,,572,36,27,0,TRUE,TRUE,TRUE,TRUE
00FGCN-E,Alexandria Capital LLC,0,GARP,Very Low,702.888192,65,GARP,Very Low,991,669,65,72,0,TRUE,TRUE,TRUE,TRUE
00FH8G-E,Segment Wealth Management LLC,21478,GARP,Very Low,508.113236,63,GARP,Very Low,750,463,63,71,21478,TRUE,TRUE,TRUE,TRUE
00FT3V-E,"FTB Advisors, Inc.",320,GARP,Low,1275.458423,55,GARP,Low,6120,2,55,47,320,TRUE,TRUE,TRUE,TRUE
00FY7G-E,Swift Run Capital Management LLC,1054,Hedge Fund,Very Low,113.368104,39,Hedge Fund,Very Low,221,106,39,34,1054,TRUE,TRUE,TRUE,TRUE
00FYX9-E,Quantitative Systematic Strategies LLC,0,GARP,High,714.353172,38,GARP,High,604,0,38,35,0,TRUE,TRUE,TRUE,TRUE
00FYZ2-E,"Gideon Capital Advisors, Inc.",0,Hedge Fund,Very High,496.882969,11,Hedge Fund,Very High,369,279,11,4,0,TRUE,TRUE,TRUE,TRUE
00FZ3W-E,Seven Eight Capital LP,0,Hedge Fund,Very High,3313.49596,23,Hedge Fund,Very High,3622,1893,23,18,0,TRUE,TRUE,TRUE,TRUE
00G3W5-E,Archford Capital Strategies LLC,2249,GARP,Very Low,277.609621,53,GARP,Very Low,695,269,53,46,2249,TRUE,TRUE,TRUE,TRUE
00G3WB-E,Confluence Wealth Management LLC,2178,GARP,Very Low,207.664711,57,GARP,Very Low,679,195,57,64,2178,TRUE,TRUE,TRUE,TRUE
00G8LL-E,EOS Focused Equity Management LP,37687,Hedge Fund,High,105.667235,19,Hedge Fund,High,,4,19,9,37687,TRUE,TRUE,TRUE,TRUE
00GLK4-E,"Godshalk Welsh Capital Management, Inc.",0,GARP,Very Low,105.691916,53,GARP,Very Low,207,101,53,52,0,TRUE,TRUE,TRUE,TRUE
00GM83-E,Intersect Capital LLC,0,Yield,Very Low,327.554115,61,Yield,Very Low,668,2,61,44,0,TRUE,TRUE,TRUE,TRUE
00GM9C-E,"The Patten Group, Inc.",0,GARP,Very Low,253.3581,48,GARP,Very Low,384,238,48,47,0,TRUE,TRUE,TRUE,TRUE
05DYPD-E,"AGF Investments, Inc.",0,GARP,Very Low,10066.53519,77,GARP,Very Low,37000,12899,77,90,0,TRUE,TRUE,TRUE,TRUE
05F9FS-E,AllianceBernstein LP,354454,GARP,Low,155433.8563,90,GARP,Low,518660,172027,90,94,354454,TRUE,TRUE,TRUE,TRUE
05F9FV-E,AXA Rosenberg Investment Management LLC,122500,Quant,Medium,11751.84473,52,Quant,Medium,19700,11698,52,,122500,TRUE,TRUE,TRUE,TRUE
05F9JR-E,Mellon Investments Corp.,1631546,Index,Very Low,146362.5337,93,Index,Very Low,435878,174119,93,,1631546,TRUE,TRUE,TRUE,TRUE
05F9M2-E,"Franklin Advisers, Inc.",4218919,GARP,Very Low,109306.0993,94,GARP,Very Low,435019,111563,94,96,4218919,TRUE,TRUE,TRUE,TRUE
05FDPK-E,Pacific Investment Management Co. LLC,0,GARP,Medium,5590.600675,65,GARP,Medium,2223788,9539,65,55,0,TRUE,TRUE,TRUE,TRUE
05FDPL-E,Parametric Portfolio Associates LLC,691528,Index,Very Low,117266.4573,91,Index,Very Low,224329,111293,91,,691528,TRUE,TRUE,TRUE,TRUE
05FH6M-E,Optimum Investment Advisors LLC,1730,GARP,Very Low,315.340981,53,GARP,Very Low,459,291,53,54,1730,TRUE,TRUE,TRUE,TRUE
05FK9S-E,"IMS Capital Management, Inc.",0,GARP,Very Low,142.861417,51,GARP,Very Low,309,118,51,52,0,TRUE,TRUE,TRUE,TRUE
05FQ92-E,Rafferty Asset Management LLC,0,Index,Low,6496.11257,69,Index,Low,11546,6212,69,,0,TRUE,TRUE,TRUE,TRUE
05FQH7-E,Pennsylvania Trust Co.,74757,GARP,Medium,2637.393114,61,GARP,Medium,,2453,61,78,74757,TRUE,TRUE,TRUE,TRUE
05FQY9-E,Alpine Woods Capital Investors LLC,0,GARP,Very Low,489.370495,60,GARP,Very Low,,864,60,67,0,TRUE,TRUE,TRUE,TRUE
05FRVC-E,ClearBridge LLC,0,GARP,Very Low,357.301706,57,GARP,Very Low,,1093,57,78,0,TRUE,TRUE,TRUE,TRUE
05FVNC-E,"Colonial Trust Advisors, Inc.",58163,GARP,Very Low,535.294853,63,GARP,Very Low,769,515,63,72,58163,TRUE,TRUE,TRUE,TRUE
05FVS6-E,Ironwood Investment Management LLC,3004,Value,Very Low,135.275528,53,Value,Very Low,161,1,53,35,3004,TRUE,TRUE,TRUE,TRUE
05FVV7-E,The Leuthold Group LLC (Investment Management),0,GARP,Medium,953.82166,54,GARP,Medium,1522,744,54,72,0,TRUE,TRUE,TRUE,TRUE
05FVVM-E,ProFund Advisors LLC,8329,Index,Very Low,2201.009131,65,Index,Very Low,4810,2076,65,,8329,TRUE,TRUE,TRUE,TRUE
05FW5Q-E,AXA Investment Managers (Paris) SA,2023,GARP,Low,4165.600843,66,GARP,Low,,17634,66,72,2023,TRUE,TRUE,TRUE,TRUE
05FW5R-E,Aviva Investors France SA,0,GARP,Very Low,1669.833661,76,GARP,Very Low,,4980,76,90,0,TRUE,TRUE,TRUE,TRUE
05FW5X-E,BNP Paribas Asset Management France SAS,101165,GARP,Low,5836.538723,69,GARP,Low,,36695,69,81,101165,TRUE,TRUE,TRUE,TRUE
05FW6B-E,Invesco Asset Management SA,0,GARP,Very Low,448.065703,70,GARP,Very Low,,35,70,,0,TRUE,TRUE,TRUE,TRUE
05FW6C-E,Invesco Asset Management Ltd.,0,Growth,Very Low,12385.51493,73,Growth,Very Low,139855,54188,73,75,0,TRUE,TRUE,TRUE,TRUE
05FW6N-E,Etoile Gestion SA,8030,Yield,Very Low,5205.592448,72,Yield,Very Low,,1811,72,51,8030,TRUE,TRUE,TRUE,TRUE
05FW7Z-E,JPMorgan Asset Management (UK) Ltd.,430900,GARP,Low,32144.73823,81,GARP,Low,285474,65949,81,88,430900,TRUE,TRUE,TRUE,TRUE
05FW81-E,AXA Investment Managers UK Ltd.,0,Growth,Low,8536.193868,73,Growth,Low,,18423,73,,0,TRUE,TRUE,TRUE,TRUE
05FW8P-E,CPR Asset Management SA,62567,GARP,Medium,8556.906708,66,GARP,Medium,54299,11906,66,82,62567,TRUE,TRUE,TRUE,TRUE
05FWF7-E,Franklin Templeton Investment Management Ltd.,0,Value,Low,998.124804,64,Value,Low,26788,2292,64,81,0,TRUE,TRUE,TRUE,TRUE
05FWG7-E,Morgan Stanley Investment Management Ltd.,0,GARP,Low,18084.40654,82,GARP,Low,63872,29784,82,62,0,TRUE,TRUE,TRUE,TRUE
05FWKV-E,Baring Asset Management Ltd.,0,GARP,Very Low,11006.27245,74,GARP,Very Low,,6357,74,88,0,TRUE,TRUE,TRUE,TRUE
05FWL8-E,UBS AG (Investment Management),326722,GARP,Very Low,52579.44695,88,GARP,Very Low,,95587,88,89,326722,TRUE,TRUE,TRUE,TRUE
05FWLH-E,"Aberdeen Standard Investments, Inc.",0,GARP,Low,4257.749407,70,GARP,Low,50936,4947,70,80,0,TRUE,TRUE,TRUE,TRUE
05FWLL-E,National Westminster Bank Plc,335,GARP,Very Low,2.165754,50,GARP,Very Low,,1,50,40,335,TRUE,TRUE,TRUE,TRUE
05FWLP-E,Invesco Asset Management (Japan) Ltd.,1330,GARP,Medium,368.937503,49,GARP,Medium,32614,3822,49,42,1330,TRUE,TRUE,TRUE,TRUE
05FYQF-E,"Yorktown Management & Research Co., Inc.",5000,Yield,Low,379.586444,51,Yield,Low,1178,280,51,49,5000,TRUE,TRUE,TRUE,TRUE
05G027-E,1919 Investment Counsel LLC,218751,GARP,Very Low,7616.184743,73,GARP,Very Low,11808,7480,73,79,218751,TRUE,TRUE,TRUE,TRUE
05G1SL-E,NatWest Markest Plc (Investment Management),4317,Index,Very Low,101.901246,56,Index,Very Low,,42,56,,4317,TRUE,TRUE,TRUE,TRUE
05G23H-E,Water Island Capital LLC,16968,Hedge Fund,High,4007.263334,39,Hedge Fund,High,3009,1154,39,33,16968,TRUE,TRUE,TRUE,TRUE
05G2B9-E,Kames Capital Plc,168116,GARP,Low,3975.01139,73,GARP,Low,473778,10514,73,98,168116,TRUE,TRUE,TRUE,TRUE
05G31Z-E,Investec Asset Management Ltd.,160000,GARP,Medium,26994.01686,78,GARP,Medium,92357,48238,78,88,160000,TRUE,TRUE,TRUE,TRUE
05G36K-E,Gulf International Bank (UK) Ltd.,51957,GARP,Very Low,5854.441613,74,GARP,Very Low,15590,6816,74,86,51957,TRUE,TRUE,TRUE,TRUE
05G42Q-E,Royal Bank of Canada Investment Management (UK) Ltd.,0,GARP,High,30.349416,41,GARP,High,,100,41,21,0,TRUE,TRUE,TRUE,TRUE
05G6QK-E,Aviva Investors Global Services Ltd.,82937,GARP,Low,13323.32439,76,GARP,Low,,38668,76,73,82937,TRUE,TRUE,TRUE,TRUE
05G79W-E,Nordea Investment Management AB (Denmark),225000,GARP,Low,48312.69488,85,GARP,Low,,60148,85,79,225000,TRUE,TRUE,TRUE,TRUE
05G86V-E,Kempen Capital Management NV,14821,Yield,Very Low,1149.901583,70,Yield,Very Low,67725,4517,70,62,14821,TRUE,TRUE,TRUE,TRUE
05GBGD-E,Amundi Deutschland GmbH,22890,Growth,Medium,1877.806632,58,Growth,Medium,56681,3890,58,,22890,TRUE,TRUE,TRUE,TRUE
05GH13-E,Baldwin Investment Management LLC,2800,Value,Very Low,337.672275,58,Value,Very Low,675,331,58,64,2800,TRUE,TRUE,TRUE,TRUE
05GH73-E,Saturna Capital Corp.,201500,GARP,Very Low,3469.203806,78,GARP,Very Low,3782,3467,78,87,201500,TRUE,TRUE,TRUE,TRUE
05GNGN-E,"Wilmington Trust Investment Advisors, Inc.",41800,Yield,Very Low,9329.69999,73,Yield,Very Low,20564,9244,73,75,41800,TRUE,TRUE,TRUE,TRUE
05GNTC-E,"Ladenburg Thalmann Asset Management, Inc.",196,GARP,Low,1033.494751,56,GARP,Low,2289,998,56,54,196,TRUE,TRUE,TRUE,TRUE
05GRNK-E,"ClearArc Capital, Inc.",140448,GARP,Very Low,16037.05171,77,GARP,Very Low,,17329,77,65,140448,TRUE,TRUE,TRUE,TRUE
05GSG8-E,Threadneedle Asset Management Ltd.,200000,GARP,Low,17096.07176,81,GARP,Low,,53301,81,93,200000,TRUE,TRUE,TRUE,TRUE
05H68V-E,JPMorgan Asset Management (Japan) Ltd.,9949,Deep Value,Low,901.139414,55,Deep Value,Low,68038,9990,55,52,9949,TRUE,TRUE,TRUE,TRUE
05H9LL-E,"BMO Asset Management, Inc.",98319,Yield,Very Low,52257.9142,88,Yield,Very Low,,28700,88,,98319,TRUE,TRUE,TRUE,TRUE
05HCR0-E,1832 Asset Management LP,500565,GARP,Medium,65839.77793,78,GARP,Medium,,80964,78,95,500565,TRUE,TRUE,TRUE,TRUE
05HDD9-E,Manulife Asset Management (Hong Kong) Ltd.,19880,Value,High,4494.760063,53,Value,High,,4658,53,53,19880,TRUE,TRUE,TRUE,TRUE
05HJL4-E,"BMO Private Investment Counsel, Inc.",50,Yield,Low,3827.617149,66,Yield,Low,24629,2,66,,50,TRUE,TRUE,TRUE,TRUE
05HKM8-E,"Intact Investment Management, Inc.",13300,Yield,Medium,2305.908077,61,Yield,Medium,,2256,61,67,13300,TRUE,TRUE,TRUE,TRUE
05HPFF-E,Canada Pension Plan Investment Board,37396,GARP,Medium,53507.88511,77,GARP,Medium,293424,108253,77,93,37396,TRUE,TRUE,TRUE,TRUE
05HQ7S-E,Guardian Capital LP,83274,Yield,Very Low,5545.704549,80,Yield,Very Low,17783,5421,80,88,83274,TRUE,TRUE,TRUE,TRUE
05J6JS-E,Nissay Asset Management Corp.,57812,Yield,Low,8362.521045,73,Yield,Low,110416,67175,73,83,57812,TRUE,TRUE,TRUE,TRUE
05J6QK-E,"Los Angeles Capital Management & Equity Research, Inc.",200000,Quant,Medium,18455.66273,54,Quant,Medium,25958,18196,54,,200000,TRUE,TRUE,TRUE,TRUE
05J6V0-E,The Bryn Mawr Trust Co.,15286,GARP,Very Low,1853.620047,70,GARP,Very Low,,1808,70,71,15286,TRUE,TRUE,TRUE,TRUE
05J6V2-E,Capital City Trust Co. (Florida),0,GARP,Very Low,241.166727,60,GARP,Very Low,,237,60,67,0,TRUE,TRUE,TRUE,TRUE
05J8DV-E,Trustco Bank Corp. (New York) (Investment Management),1800,Yield,Very Low,89.627894,55,Yield,Very Low,,89,55,50,1800,TRUE,TRUE,TRUE,TRUE
05J8H4-E,Webster Financial Advisors,780,GARP,Very Low,705.935911,62,GARP,Very Low,,677,62,67,780,TRUE,TRUE,TRUE,TRUE
05JK5T-E,"The Roosevelt Investment Group, Inc.",0,GARP,Low,931.899516,64,GARP,Low,2434,777,64,75,0,TRUE,TRUE,TRUE,TRUE
05JP7W-E,"Highstreet Asset Management, Inc.",0,Yield,Low,1798.855017,62,Yield,Low,4561,2476,62,70,0,TRUE,TRUE,TRUE,TRUE
05JZ8Y-E,Mariner Wealth Advisors-Cincinnati LLC,142689,GARP,Medium,1812.375637,67,GARP,Medium,,0,67,27,142689,TRUE,TRUE,TRUE,TRUE
05K2L0-E,Invesco Australia Ltd.,0,Yield,Low,599.939135,56,Yield,Low,,594,56,67,0,TRUE,TRUE,TRUE,TRUE
05K31K-E,The Norinchukin Bank (Investment Management),41685,GARP,Very Low,7978.88611,80,GARP,Very Low,951192,7842,80,76,41685,TRUE,TRUE,TRUE,TRUE
05K75W-E,Findlay Park Partners LLP,2380000,GARP,Very Low,11732.22754,88,GARP,Very Low,,11082,88,99,2380000,TRUE,TRUE,TRUE,TRUE
05K84F-E,Bridgewater Associates LP,0,GARP,Medium,17328.1655,72,GARP,Medium,234857,16530,72,76,0,TRUE,TRUE,TRUE,TRUE
05K8QH-E,JPMorgan International Bank Ltd.,39011,GARP,Medium,1349.903461,55,GARP,Medium,,498,55,63,39011,TRUE,TRUE,TRUE,TRUE
05KQW8-E,The Retirement Systems of Alabama,102270,GARP,Very Low,20815.99988,85,GARP,Very Low,,21525,85,81,102270,TRUE,TRUE,TRUE,TRUE
05KVKH-E,Consulta Ltd.,0,Hedge Fund,Very Low,1123.1301,61,Hedge Fund,Very Low,,1025,61,84,0,TRUE,TRUE,TRUE,TRUE
05KYGK-E,INTECH Investment Management LLC,150000,Quant,High,247.090951,25,Quant,High,44626,607,25,,150000,TRUE,TRUE,TRUE,TRUE
05L9XV-E,PGGM Vermogensbeheer BV,95000,Yield,Low,20605.5005,83,Yield,Low,251023,24478,83,94,95000,TRUE,TRUE,TRUE,TRUE
05LGJN-E,Buckingham Asset Management LLC,1652,GARP,Low,816.712938,58,GARP,Low,13252,764,58,55,1652,TRUE,TRUE,TRUE,TRUE
05LGTQ-E,"Nikko Asset Management Americas, Inc.",0,Value,Low,4129.874198,74,Value,Low,,3898,74,74,0,TRUE,TRUE,TRUE,TRUE
05LLK7-E,"Dana Investment Advisors, Inc.",57603,GARP,Low,2317.215694,68,GARP,Low,4866,2119,68,85,57603,TRUE,TRUE,TRUE,TRUE
05LMKK-E,Passport Capital LLC,0,Hedge Fund,Very High,239.723421,26,Hedge Fund,Very High,283,75,26,22,0,TRUE,TRUE,TRUE,TRUE
05LQ04-E,Kentucky Retirement Systems,13892,GARP,Very Low,1513.246799,67,GARP,Very Low,,1490,67,60,13892,TRUE,TRUE,TRUE,TRUE
05LT39-E,Pacific Heights Asset Management LLC,85000,GARP,Very Low,799.053765,73,GARP,Very Low,1942,766,73,81,85000,TRUE,TRUE,TRUE,TRUE
05LT9Y-E,"Argyle Capital Management, Inc.",6927,Yield,Very Low,260.860252,61,Yield,Very Low,296,260,61,63,6927,TRUE,TRUE,TRUE,TRUE
05LVK2-E,Fruth Investment Management,24017,GARP,Very Low,244.056647,57,GARP,Very Low,254,249,57,61,24017,TRUE,TRUE,TRUE,TRUE
05LVY7-E,South Texas Money Management Ltd.,0,GARP,Low,2536.785168,71,GARP,Low,3316,2270,71,89,0,TRUE,TRUE,TRUE,TRUE
05LWBP-E,The Rock Creek Group LP,0,Growth,High,321.319973,41,Growth,High,14234,273,41,22,0,TRUE,TRUE,TRUE,TRUE
05LX7C-E,Carnick & Kubik Group LLC,0,GARP,Low,607.682861,59,GARP,Low,827,538,59,76,0,TRUE,TRUE,TRUE,TRUE
05M4WB-E,"Tower Bridge Advisors, Inc.",32125,GARP,Very Low,870.588505,66,GARP,Very Low,1344,843,66,69,32125,TRUE,TRUE,TRUE,TRUE
05M67X-E,Aurora Investment Counsel,8635,GARP,Medium,247.268366,45,GARP,Medium,291,199,45,47,8635,TRUE,TRUE,TRUE,TRUE
05M9G5-E,"JPMorgan Chase Bank, NA (Investment Management)",753361,GARP,Low,107908.1299,86,GARP,Low,,603,86,90,753361,TRUE,TRUE,TRUE,TRUE
05MBF8-E,Ellington Management Group LLC,0,Hedge Fund,High,706.205989,18,Hedge Fund,High,11464,515,18,8,0,TRUE,TRUE,TRUE,TRUE
05MBW5-E,"Contravisory Investment Management, Inc.",0,GARP,Medium,343.800603,43,GARP,Medium,392,300,43,38,0,TRUE,TRUE,TRUE,TRUE
