factset_entity_id,name,ManagerStyle,InstitutionFixedStyle
05VYFY-E,Landsbanki Luxembourg SA,NULL,
05VZ12-E,Millennium TFI SA,NULL,GARP
05W1FM-E,Integral Wealth Securities Ltd.,NULL,
07038G-E,Arsenal Real Estate Funds LLC,NULL,
0703DH-E,IB Industrie-Beteiligungen GmbH,NULL,
07057G-E,National Bank of Bahrain (Broker),NULL,
070B9T-E,Spinnaker Partners LLC,NULL,
070FLL-E,Sirius Venture Partners GmbH,NULL,
070J37-E,Intermediate Capital Asia Pacific Ltd.,NULL,
070R3J-E,CIC Investissement Nord SAS,NULL,
0714GP-E,Cohen & Company Financial Ltd.,NULL,GARP
0714TF-E,Venture Investment Associates,NULL,
0716M9-E,O'Connor Capital Partners (Luxembourg),NULL,
0716Y7-E,Central Laborers' Pension Welfare & Annuity Funds,NULL,
0717L2-E,Collaborative Seed & Growth Partners LLC,NULL,
07185M-E,Finance Wales Investments Ltd.,NULL,
0718VK-E,SHUAA Capital PSC (Investment Management),NULL,GARP
071DD2-E,Yucatan Rock Ventures,NULL,
071FHQ-E,Earth Resource Investments AG,NULL,Deep Value
087FZB-E,FCMB Bank (UK) Ltd.,NULL,
087JX2-E,Infra Capital Investments PJSC (Private Equity),NULL,
087L4Y-E,RS Investment KK,NULL,
088470-E,Maua Capital Investimentos Imobiliarios Ltda.,NULL,
0885GC-E,"Mission Bay Capital Management, Inc.",NULL,
099SH7-E,Moody's Analytics UK Ltd.,NULL,
0BCMTN-E,Vilfredo Kapitalforvaltning AS,NULL,
0BD178-E,Iron Creek Partners LLC,NULL,
0BDGV8-E,Matterhorn Investment Management (Asia) Ltd.,NULL,
0BDP89-E,Cohen Investment,NULL,
0CSDRT-E,WSS Vermogensmanagement GmbH,NULL,GARP
0CT05R-E,Trient Asset Management AS,NULL,
0CT1WT-E,Wuzhu Asia Partners Ltd.,NULL,
0CT59Y-E,Sberbank Corporate & Investment Banking ZAO,NULL,
0CTFWR-E,Yangtze Capital Advisory Ltd.,NULL,
0CTGQ3-E,Da Capital CJSC,NULL,
0CTP8T-E,Angeles Partners LLC,NULL,
0F05QD-E,Beijing Hailan Chuangjing Investment Consulting Co. Ltd.,NULL,
0F06N6-E,Upper Hudson National Insurance Co. (Investment Portfolio),NULL,
0F07F7-E,"Excellus Health Plan, Inc. (Investment Portfolio)",NULL,
0F07FH-E,Investors Growth Life Insurance Co. (Invt Port),NULL,
0F0DNF-E,Banque Populaire Loire & Lyonnais SA (Pvt Bnk),NULL,
0G02X6-E,Shanghai Milestone Asset Management Co. Ltd.,NULL,
0G04GJ-E,SpringHill Equity Partners LLC,NULL,
0G055Q-E,Margaret A. Cargill Philanthropies (Investment Management),NULL,Yield
0G07DP-E,Star & Shield Insurance Exchange (Investment Portfolio),NULL,
0G0CTC-E,SCAN Health Plan Arizona (Investment Portfolio),NULL,
0G0KXS-E,"Cox Health Systems Hmo, Inc. (Investment Portfolio)",NULL,
0G0NN0-E,Premier Land Title Insurance Co. (Investment Portfolio),NULL,
0DYG2W-E,American General Life Insurance Co. (Investment Portfolio),NULL,GARP
0FWBF6-E,Balmoral Funds LLC,NULL,
0FWDLH-E,Khambatta Securities Ltd.,NULL,
0FWDVP-E,"Southwest Physicians Risk Retention Group, Inc. (Invt Port)",NULL,
0FWFHW-E,"Titan Insurance Co., Inc. RRG (Invt)",NULL,
0FWGKJ-E,Verti Capital SA,NULL,
0FWJGG-E,Generali (US Investment Portfolio),NULL,
0FWR5V-E,Edmond de Rothschild Private Merchant Banking LLP,NULL,GARP
0FWRWQ-E,AMBI Distribution Corp.,NULL,
0FWTQB-E,Oak Capital Ltd.,NULL,
0FWWRF-E,Bold Capital Partners,NULL,
0FX9QN-E,DNA Capital Consultoria Ltda.,NULL,
0GZJGV-E,Neuberger Berman Investment (Shanghai) Co. Ltd.,NULL,
0GZKBS-E,Atlantic Bridge Ventures (United States),NULL,
0GZRH3-E,Long Arc Capital LP,NULL,
0HXWLW-E,Day One Ventures,NULL,
0HXYNT-E,Lamont Capital GmbH,NULL,
0HXZY5-E,Consillium as,NULL,
0HY0X4-E,360 Tec SA De CV,NULL,
0K0MLV-E,Quantinno Capital Management LP,NULL,Growth
0K0S7H-E,Applied Research Investment Advisors Corp.,NULL,
060KC0-E,"Liberty Venture Partners, Inc.",NULL,
060LZ6-E,Tayrona Financial Pte Ltd.,NULL,
060PXQ-E,South Financial Group Asset Management,NULL,
060SQ1-E,Cygnet Capital Pty Ltd.,NULL,
060T8R-E,Wolfgang Schuck Finanova GmbH,NULL,
060W8W-E,Principal Administradora General de Fondos SA,NULL,Yield
061299-E,Edgewater Services LLC,NULL,
0619CS-E,Pheim Asset Management (Asia) Pte Ltd.,NULL,GARP
061CSG-E,WHTM Asset Management Ltd.,NULL,
07QBW9-E,Oppenheimer Israel Ltd.,NULL,
07QC6C-E,CDP Capital Private Equity (United States),NULL,
07QDNM-E,Excel Capital Partners LLC,NULL,
0B2JRY-E,Harrier Capital Management LLC,NULL,
0B32SF-E,"Limestone Ventures Management, Inc.",NULL,
0B33DS-E,Advent International Advisory SL,NULL,
0B3DPR-E,McMillan Capital Management LLC,NULL,
0B44N3-E,VIP Fund (Management),NULL,
0B45RK-E,Kapitalo Investimentos Ltda.,NULL,
0B45ZL-E,MARC Managing Recovery Capital BV,NULL,
0CKL98-E,Lead Capital Management Co. Ltd.,NULL,
0CKP5L-E,Versal Finance Gestao de Recursos Ltda.,NULL,
0CL09J-E,Falcon Private Bank Ltd. (Hong Kong),NULL,
0CLGZ1-E,Hong Kong International Securities Ltd.,NULL,
0CLSTZ-E,GenAfrica Asset Managers Ltd.,NULL,
0DRD7Z-E,Mas Fondos SA de CV,NULL,
0DRJZ0-E,"Donghai Ruijing Asset Management (Shanghai) Co.,Ltd.",NULL,GARP
0DRMR2-E,Adventure Capital Group LLC,NULL,
0DS2CK-E,HKK Partners Ltd.,NULL,
0DS5RD-E,Ogeo Fund,NULL,
0FSCW1-E,"E14 Fund Management, Inc.",NULL,
0FSY8S-E,Xander Finance Pvt Ltd.,NULL,
0FT88D-E,1/0 Capital LLC,NULL,
0GX58H-E,Brutten Global/Privte Equity/,NULL,
0GXNMX-E,KIC InnoEnergy Iberia SL,NULL,
0GXQ3G-E,DWP Investments LLC,NULL,
0GXRDP-E,Shenzhen Kaifeng Investment Management Ltd.,NULL,
0GY22V-E,Saban Capital Group Asia Pte LTD,NULL,
0HWF9P-E,Sviluppo Imprese Romagna SpA,NULL,
0K12BC-E,Sata Capital Ltd.,NULL,
0K15GV-E,Guangdong Haotianshi Culture Communication Co. Ltd.,NULL,
00FRPW-E,Poplar Point Capital Management LLC,NULL,GARP
06P5S2-E,"Milestone Growth Fund, Inc.",NULL,
06P7LS-E,SSC Manager LLC,NULL,
06PFLC-E,CapEx Partners LP,NULL,
06PHD6-E,Citigroup Global Markets Asia Ltd.,NULL,
06PJ80-E,Fullerton Fund Management Co. Ltd.,NULL,GARP
06PPZ3-E,Carbon Capital Markets Ltd.,NULL,
06PYQ0-E,Gulfstream Group LLC,NULL,
06PZGT-E,RREEF Alternative Investments,NULL,
06PZZV-E,RealDania,NULL,GARP
06Q2QY-E,Associated Management Services A/S,NULL,
06Q606-E,"Max New York Life Insurance Co., Ltd.",NULL,
06Q9DX-E,RKC Capital LLC,NULL,
06QDWK-E,Gavea Gestao de Investimentos Ltda.,NULL,
06QS2Q-E,Expansinvest SASU,NULL,
07YJXX-E,"Harvest Properties, Inc.",NULL,
091LLY-E,Enthri Capital BV,NULL,
0BBDKM-E,"Waterland Securities (HK) Co., Ltd.",NULL,
0BC4TP-E,Hilton Capital Management LLC,NULL,Yield
0BCM90-E,"Benex Investment, Inc.",NULL,
0CRHDM-E,Encore Housing Opportunity Funds,NULL,
0CS0CD-E,AION Capital Partners,NULL,
0DX352-E,Full Circle Advisors LLC (Investment Management),NULL,Yield
0DX571-E,"En Capital Co., Ltd.",NULL,
0DX9BP-E,"Lenox Wealth Management, Inc. (Private Banking)",NULL,GARP
0FYZP5-E,Hutchin Hill Capital HK Ltd.,NULL,
0FZ08Q-E,3E Bioventures,NULL,
0FZDVJ-E,S&P Global Ratings Singapore Pte Ltd.,NULL,
0FZK11-E,Alacrity Capital Pte Ltd.,NULL,
0FZNYS-E,Legion Capital Corp.,NULL,
0FZRGD-E,Lenders Protection Assurance Co. Risk Retention Group (Invt),NULL,
0FZRGZ-E,"Roche Surety & Casualty Co., Inc. (Investment Portfolio)",NULL,
0FZV4V-E,American Integrity Life Insurance Co. (Investment Portfolio),NULL,
0H4PZB-E,Hilltop Private Capital LLC,NULL,
0H4XZQ-E,Zeder Investments Ltd. (Private Equity),NULL,
0H50DH-E,Genesis Ventures Ltd.,NULL,
0H5BXM-E,STI Asset Management Ltd.,NULL,
0J3449-E,ASDA Securities (Pvt) Ltd.,NULL,
0J37XL-E,Denver Realty Group LLC,NULL,
0J3QRC-E,AEC Holdings LP,NULL,
008RML-E,Cummings Bay Advisors LLC,NULL,
008RWD-E,Cohen & Steers UK Ltd.,NULL,Yield
008T3F-E,Brecken Capital LLC,NULL,
008XYG-E,"Pacific Investment Partners, Inc.",NULL,
008Z69-E,"1st Global Advisors, Inc.",NULL,GARP
0090WS-E,The Eideard Group LLC,NULL,
0091P7-E,Dorfman Value Investments LLC,NULL,
009594-E,JapanWorks Capital LLC,NULL,
009CKF-E,The Quercus Trust,NULL,Deep Value
009D8B-E,Merriman LLC,NULL,
05TY8B-E,Ares EIF Management LLC,NULL,
05TYQ9-E,KBM Infond Investment Fund Management Co. Ltd.,NULL,GARP
05TYX7-E,The University of Oregon Investment Group,NULL,
05TZ2D-E,British Airways Pension Investment Management Ltd.,NULL,GARP
05VBB4-E,Pamodzi Investment Holdings Pty Ltd.,NULL,
05VBHR-E,"Philippine American Life & General Insurance Co., Inc.",NULL,
05VGC6-E,Handelsbanken Fonder AB,NULL,GARP
06N039-E,Octagon Credit Investors LLC,NULL,
06N0CP-E,Sandbox Investment Management LLC,NULL,
06N4BQ-E,PowerOne Capital Markets Ltd.,NULL,
06N5ZT-E,A Plus Finance SA,NULL,
06NCSZ-E,Consilium SGR SpA,NULL,
06NCVP-E,Bourne Park Capital Ltd.,NULL,
06NQX2-E,Above the Index Asset Management Pty Ltd.,NULL,GARP
06NS99-E,CAC LLC,NULL,
06NVX0-E,Barbara Oil Co. (Family Office),NULL,GARP
06NX13-E,Solowave Investments Ltd.,NULL,
06NYBF-E,RAS Alternative Investments SGR SpA,NULL,
06NYFC-E,ABN AMRO Capital SpA,NULL,
07XMYL-E,Investicni kapitalova spolecnost KB as,NULL,GARP
07Y2MF-E,Kayne Anderson Capital Advisors LP (Real Estate Pvt Equity),NULL,
0B6563-E,Chemrar Ventures CJSC,NULL,
0B69V8-E,SoftLine International CJSC,NULL,
0CN48N-E,Monash Investors Pty Ltd.,NULL,
0CN6FK-E,Marguerite Adviser SA,NULL,
0CNBRW-E,HFS Asset Management Ltd.,NULL,
0CNZPQ-E,Observatory Capital Management LLC,NULL,
0CP56G-E,Bank Audi SAM - Audi Saradar Group,NULL,
0CP62N-E,Robeco Institutional Asset Management BV (UAE),NULL,
0CPC5K-E,AAA Private Investments Vermogensverwaltung GmbH,NULL,
0DVTG4-E,China Capital Impetus Asset Management Pte Ltd.,NULL,
0DVZ4W-E,"Tug Hill, Inc.",NULL,
0DW5F1-E,Broadsword Partners LLC (Private Equity),NULL,
0DW769-E,Wisconsin Super Angel Fund,NULL,
0FXYBN-E,Trinity Delta Research Ltd.,NULL,
0FY17R-E,Chubb Ltd. /Investment Portfolio/,NULL,GARP
0GY4SY-E,Valencia Capital LLC,NULL,
0GYLXF-E,Slatestone Wealth LLC,NULL,Aggressive Growth
0GZ3XH-E,Flying L Management LLC,NULL,
0JWX7J-E,Tin Men Capital Pte Ltd.,NULL,
0JXKCQ-E,Berkeley Partners LLP /Manila/,NULL,
0KT8VD-E,"Leapcure, Inc.",NULL,
0KTK4S-E,Hamilton Lane /Canada/,NULL,
0KTLT6-E,"Vitality Capital, Inc.",NULL,
05VXTV-E,Investcorp Investment Advisers LLC,NULL,GARP
05W1FH-E,Innovation Capital SASU,NULL,
05W41P-E,Lewis Hollingsworth,NULL,
05W42R-E,Tielkemeijer & Partners Vermogensbeheer BV,NULL,GARP
05W8C9-E,IS Portfoy Yonetimi AS,NULL,GARP
05W8K5-E,"RAF Industries, Inc.",NULL,
05WFKQ-E,Yturbe Laborde y Asociados SC,NULL,
05WK6X-E,"NL Capital Management, Inc.",NULL,
07046Z-E,Agilo Ltd.,NULL,
0708MJ-E,Nascent Strategies LLC,NULL,
070C7X-E,Bridgehampton Capital Management LLC,NULL,
070CBG-E,Dalal & Broacha Stock Broking Pvt Ltd.,NULL,
070GYY-E,Sigma Capital Management Ltd.,NULL,
070KP5-E,Korea Investment & Securities Asia Ltd.,NULL,
070Q8W-E,Bank OZK (Investment Management),NULL,Growth
070RNF-E,"KB Investment Co., Ltd.",NULL,
070VZL-E,Aberdeen Standard Investments Deutschland AG,NULL,
070WKR-E,YL Ventures LLC,NULL,
070ZP3-E,Waveland Venture Partners LLC,NULL,
07132V-E,Vitesse Venture Fund,NULL,
0715HG-E,JVax Investment Group LLC,NULL,
0717M0-E,"incTANK, Inc.",NULL,
0718T0-E,Soficatra SA,NULL,
071GN2-E,"Orion Bank (Naples, Florida)",NULL,
071PKV-E,RLJ Equity Partners LLC,NULL,
071Q15-E,Americorp Capital Pvt Ltd.,NULL,
071RFJ-E,Rossrock LLC,NULL,
0884YN-E,GfK Equity Research,NULL,
0887QP-E,Shepherd Kaplan LLC,NULL,
088G6V-E,Alphaport Asset Management SAS,NULL,
088M2C-E,Artis Gestora de Recursos SA,NULL,
088NSD-E,Deutsche Bank (Suisse) SA (Broker),NULL,
088P2H-E,Mingxin China Growth Fund,NULL,
088S5M-E,"Shenyin & Wanguo Securities Co., Ltd. (Investment Management)",NULL,
088W0W-E,Unibank Brokerage,NULL,
0BCSQQ-E,BG Trading Ltd.,NULL,
0BDJSV-E,"D. E. Shaw & Co., (Asia Pacific) Ltd.",NULL,GARP
0CT3NP-E,Focal Point Ventures LLC,NULL,
0CT79R-E,ATL 12 Capital Gestion SGIIC SA,NULL,GARP
0CTJD9-E,Generali Investments Europe SpA SGR (France),NULL,Value
0CTN5V-E,Peterhouse Capital Ltd.,NULL,
0DZKRQ-E,The Yield Lab Manager LLC,NULL,
0F05JL-E,Island Insurance Co. Ltd. (Invt Port),NULL,
0F07V9-E,Centennial Casualty Co. (Investment Portfolio),NULL,
0F0CVX-E,Livingbridge VC LLP,NULL,
0F0HBB-E,Hyun Investment Co. Ltd.,NULL,
0FZX8S-E,Intacta Kapital AB,NULL,
0FZY3Y-E,Stico Mutual Insurance Co. RRG (Investment Portfolio),NULL,
0G02FX-E,Idein Ventures Pvt Ltd.,NULL,
0G05H8-E,Soorim Venture Capital Co. Ltd.,NULL,
0G09PH-E,"QCA Health Plan, Inc. (Investment Portfolio)",NULL,
0G0BPP-E,5Lights LLC,NULL,
0G0CPN-E,Shanghai Shanda Zhiben Equity Investment Management Co. Ltd.,NULL,
0G0DQK-E,Cass County Life Insurance Co. (Investment Portfolio),NULL,
0G0NNM-E,Group Health Cooperative of South Central Wisconsin (Invt),NULL,
0G0R2P-E,"AGIC, Inc. (Investment Portfolio United States)",NULL,
0G0RPT-E,Enko Capital Management LLP,NULL,
0H3N3W-E,Construction Venture SASU,NULL,
0H3V41-E,Courage Ventures (US),NULL,
0H40JZ-E,Xiamen Dyee Capital Co. Ltd.,NULL,
0H4D8W-E,Indochina Capital /Private Equity/,NULL,
06DL8F-E,StartingPoint Venture Partners,NULL,
06DWNZ-E,Quantum Advisors Pvt. Ltd.,NULL,
06DWQF-E,"VIG Partners Co., Ltd.",NULL,
06F12M-E,Fisco Investment Management LP,NULL,
06F34Q-E,Triton Capital Management LLC,NULL,
06F5NK-E,RBC Capital Markets LLC (Investment Management),NULL,Yield
06F61S-E,Corriente Advisors LLC,NULL,GARP
06F73D-E,Greenmont Capital Partners LLC,NULL,
06FBZM-E,RMJ SGRpA,NULL,
06FC9W-E,INCA Investments LLC,NULL,Value
06FSCX-E,Greenwich Harbour Capital LLC,NULL,
06FSN8-E,"Globlex Securities Co., Ltd.",NULL,
06FV9Y-E,Boldwater Capital Management LP,NULL,
06FW7W-E,DA Capital LLC,NULL,
06FWGZ-E,Prabhudas Lilladher Pvt Ltd.,NULL,
06FYP6-E,Addiko Bank dd (Broker),NULL,
06G164-E,"Finansia Syrus Securities Public Co., Ltd. (Broker)",NULL,
06G28B-E,Nomura Singapore Ltd.,NULL,
06G2HG-E,Merit Securities SA,NULL,
06G6V8-E,MH Equity Investors,NULL,
06G7GM-E,Raymond James Yatirim Menkul Degerler AS,NULL,
06NXMD-E,Behind The Numbers LLC,NULL,
0B5X12-E,Seres Asset Management Ltd.,NULL,
0B60YC-E,Calliode Partners SARL,NULL,
0B610S-E,"Nishi-Nippon City Tokai Tokyo Securities Co., Ltd.",NULL,
0B61D7-E,Investment Management Group (Oman),NULL,
0B74RT-E,Inclusive Ventures LLC,NULL,
0CN2JT-E,Slotnik Capital Management LLC,NULL,
0CN35V-E,Fung Retailing Advisory (UK) Ltd.,NULL,
0CN36J-E,Fung Capital Asia Investments Ltd.,NULL,
0CN8CS-E,Spinnaker Trust (Private Equity),NULL,
0CNCMQ-E,Liberty Park Capital Management LLC,NULL,
0CNTT0-E,RFC Ambrian Ltd. (UK),NULL,
0CP45R-E,ERGIN Finanzberatung AG,NULL,GARP
0CP8TH-E,RMI Partners OOO,NULL,
0DVTVW-E,Linear Ventures Co. Ltd.,NULL,
0DW25R-E,Surgical Frontiers LLC,NULL,
0DW7T4-E,Hummingbird UK Partners Ltd.,NULL,
0FXCC3-E,ALMAGEST Wealth Management SA,NULL,
0FXM72-E,Torro Investment Sp Zoo,NULL,
0FXS02-E,AviaRent Capital Management SARL,NULL,
0FXYDB-E,CA Ventures LLC,NULL,
0GY8YK-E,Fathom Financial Consulting Ltd.,NULL,
0GYB8Y-E,Tappan Hill Venture Partners LLC,NULL,
0GYPX7-E,Kichi Invest AB,NULL,
0GYTZV-E,Synthesis Management Ltd.,NULL,
0GYXWC-E,Cerrano Capital Management LP,NULL,Growth
0GZ0JN-E,KKR Singapore Pte Ltd,NULL,
0HZ8H4-E,Oneten Capital LLC,NULL,
0JWDX2-E,Alpha Impact Investment Management Partners LLC,NULL,
0JWPBG-E,Valia Ventures,NULL,
0JX4XK-E,JC Partners Co. Ltd.,NULL,
0JXJ5W-E,Seventh Point LLC,NULL,
0KSX5D-E,VectorPartners SA de CV,NULL,
0KTBRP-E,Lloyd Fonds AG (Mutual Fund Manager),NULL,
0KTNK6-E,Fide Fundacion,NULL,
05VTYL-E,Yicko Securities Ltd,NULL,
05VWRG-E,"Yue Xiu Securities Co., Ltd.",NULL,
05VXGM-E,JOANNEUM RESEARCH Forschungsgesellschaft mbH,NULL,
05VXT5-E,Chateron Corporate Finance Ltd.,NULL,
05VZ2Z-E,Arvest Funds AG,NULL,Yield
05W50K-E,Main Street Capital Heritage Co. LLC,NULL,
05W5C2-E,Investidor Profissional Gestao de Recursos Ltda.,NULL,GARP
05W6P7-E,First Financial Brokerage House,NULL,
05WD2N-E,JGL Investments Pty Ltd.,NULL,
05WDNY-E,"Aldebaran Financial, Inc.",NULL,GARP
05WK9C-E,Ghaliston Ltd.,NULL,
070312-E,e-Platform Venture Partners SA,NULL,
0704F0-E,IBIS Capital Partners LLP,NULL,GARP
070571-E,Beijing Zero2ipo Ventures Capital Management LP,NULL,
070BMX-E,"Asia Investment Partners, Inc.",NULL,
070BRY-E,Heritage Fund Management SA,NULL,
070GHV-E,Dunmore Capital LLC,NULL,
070GS7-E,Laurence Capital Corp.,NULL,
070NXQ-E,SRIB - GIMB NV,NULL,
070PDL-E,10K Capital LLC,NULL,
070Z4B-E,Access Capital Advisors Finland Oy,NULL,
0715VB-E,Chiratae Ventures India Advisors Pvt Ltd.,NULL,
0718YR-E,CAIAC Fund Management AG,NULL,GARP
071B02-E,Parmenter Realty Partners,NULL,
071BBZ-E,"Merrill Lynch International, Inc. (South Korea)",NULL,
071BSL-E,Cowen Asset Management Ltd.,NULL,
071J68-E,Alternative Asset Management Ltd.,NULL,
071N6X-E,Permira Debt Managers Ltd.,NULL,
071QMQ-E,"Phatra Securities Public Co., Ltd. (Broker)",NULL,
087KQ1-E,Flinn Investments LLC,NULL,
087Q6W-E,MEGU Capital Ltd.,NULL,
0889G5-E,Foros Securities LLC,NULL,
088SVG-E,Tiger Infrastructure Partners LP,NULL,
0BCTNT-E,PointState Capital LP,NULL,GARP
0CSKG7-E,HBA Beteiligungs GmbH,NULL,
0CSL8Y-E,Baxter Ventures,NULL,
0CSQB3-E,Bosphera Advisory Ltd.,NULL,
0CSZMB-E,MANCHESTER ADVISORS SARL,NULL,
0CT2N2-E,Chambers Energy Management LP,NULL,
0CTF19-E,"Shenzhen KTW Co., Ltd.",NULL,
0CTHG1-E,"CEIC Data Co., Ltd. (Malaysia)",NULL,
0DZMHP-E,Sterling Capital Group Partners LLC,NULL,
0DZPYB-E,Venture One Real Estate LLC,NULL,
0F05PK-E,FIDES Business Partner AG,NULL,
0F06MM-E,Broome Cooperative Insurance Co. (Investment Portfolio),NULL,
0F06YS-E,Piedmont Mutual Insurance Co. (Invt Port),NULL,
0F08LJ-E,Manitowoc Mutual Insurance Co. (Investment Portfolio),NULL,
0F094Z-E,"Middle States Insurance Co., Inc. (Invt Port)",NULL,
0F0DLS-E,IncuVest Pte Ltd.,NULL,
0FZXJQ-E,"Upland Mutual Insurance, Inc. (Investment Portfolio)",NULL,
0FZZX4-E,Universal Fire & Casualty Insurance Co. (Investment Portfolio),NULL,
0G065L-E,Hanover Fire & Casualty Insurance Co. (Investment Portfolio),NULL,
0G06JW-E,Citizens Security Life Insurance Co. (Investment Portfolio),NULL,
0G06RL-E,Microphi SASU,NULL,
0G0Z0Y-E,CDG Capital Private Equity SA,NULL,
0G121J-E,Echo Capital Group LLC,NULL,
0H3KTG-E,Iron Capital Ltd.,NULL,
0H3TV8-E,Shenzhen Saiya Capital Management Co. Ltd.,NULL,
0H4CC8-E,Shanghai Yangtze Huiying Investment Management Co. Ltd.,NULL,
06DNLS-E,Millennium Hanson,NULL,
06DYPF-E,Recon Capital LLC,NULL,
06DZL9-E,"Culver Financial Management, Inc.",NULL,
06F313-E,Oxcal Venture Corp.,NULL,
06F752-E,Akros Capital LLC,NULL,
06F7JH-E,Credit Agricole Cheuvreux SA (Switzerland),NULL,
06F81X-E,Fyshe Horton Finney Ltd.,NULL,
06FBLN-E,Apis Capital Advisors LLC,NULL,Growth
06FHX1-E,Fulcrum Capital Group LLC,NULL,
06FNKZ-E,Fortis Bank (Nederland) NV (Broker),NULL,
06FPQX-E,United Securities Public Co. Ltd. (Broker),NULL,
06FQM3-E,Capital Nomura Securities Public Co. Ltd. (Broker),NULL,
06FRGT-E,Svenska Handelsbanken AB (Broker Denmark),NULL,
06FTRY-E,New Era Capital Corp.,NULL,
06FWH9-E,Fosun Hani Securities Ltd.,NULL,
06FZ0S-E,Apax Partners & Co. Beteiligungsberatung AG,NULL,
06FZ19-E,Affin Securities Sdn. Bhd.,NULL,
06G071-E,Sierra Asset Management LLC,NULL,
06G2DT-E,Rogge Capital LLC,NULL,
06G4XB-E,EFG Istanbul Equities Menkul Degerler A.S.,NULL,
06G83G-E,ACP Partners LLP,NULL,
06GHR4-E,Mekong Capital Ltd.,NULL,
06GHXS-E,Fortis Bank Italy,NULL,
06GKZ6-E,UBS Securities Espana Sociedad de Valores SA,NULL,
07X3T6-E,Crimson Investment Management Sociedade Unipessoal Lda,NULL,
0FZ138-E,Lumerity Capital LLC,NULL,
0FZCQ6-E,Swanhill Capital LLC,NULL,
0FZM7X-E,Merced Property & Casualty Co. (Investment Portfolio),NULL,
0FZPYD-E,Briar Creek Mutual Insurance Co. (Investment Portfolio),NULL,
0FZQZ7-E,"Dental Care Plus, Inc. (Investment Portfolio)",NULL,
0FZR86-E,Southern General Insurance Co. (Investment Portfolio),NULL,
0FZTFT-E,BY Capital Management GmbH,NULL,
0FZWSV-E,50 Partners Gestion SARL,NULL,
0H4JCM-E,Harbert Management Corp (Europe) LLC,NULL,
0H4MJT-E,Citic Modern Agri Investment Co. Ltd.,NULL,
0H4S8Q-E,The Square Private Equity,NULL,
0H4X8X-E,FinTech Ventures SL,NULL,
0H4YRS-E,Black Swan Fund Management,NULL,
0H4Z45-E,Basis Set Ventures LLC,NULL,
0H50D8-E,Administradora Genesis Capital SA /US/,NULL,
0H51HK-E,Atlas Infrastructure Partners (UK) Ltd.,NULL,
0H5306-E,Compass Group Equity Partners LLC,NULL,
0H559G-E,777 Partners LLC,NULL,
0H55HD-E,FIT Inversion en Talento,NULL,
0J3QTV-E,Sound View Wealth Advisors LLC,NULL,Yield
008ND1-E,Ballentine Partners LLC,NULL,Growth
008XMG-E,B&W Equities LLC,NULL,
008ZV4-E,Guardian Investment Management,NULL,Yield
0090G1-E,OFI Advisors LLC,NULL,
0090NQ-E,Park West Asset Management LLC,NULL,Growth
0090PD-E,Blenheim Capital Management LLC,NULL,Deep Value
0093S6-E,Bay Crest Partners LLC,NULL,
0098FZ-E,"Hartz Capital, Inc.",NULL,GARP
05V1SL-E,Morningstar Asia Ltd.,NULL,
05V3BF-E,Tata Asset Management Ltd.,NULL,GARP
05V7SY-E,SBA Artsenpensioenfondsen,NULL,
05V8D1-E,Pallada Asset Management CJSC,NULL,GARP
05V8RN-E,Endeavor Capital Management LLC,NULL,
05V9V2-E,Novax AB,NULL,
05VD8H-E,next47 Services GmbH,NULL,
05VHN7-E,Barrett Capital Management LLC,NULL,
073FV2-E,Quaestus Private Equity doo,NULL,
073H96-E,"Thanachart Life Assurance Co., Ltd.",NULL,
073N48-E,"Geo Investment Co., Ltd.",NULL,
073NCY-E,Samson Strategic Management LLC,NULL,
073R3Q-E,The Column Group LLC,NULL,
073TJB-E,VF Capital Sdn. Bhd.,NULL,
073WBB-E,Netrove Partners Sdn. Bhd.,NULL,
073X7S-E,Starwood Energy Group Global LLC,NULL,
073Y65-E,CLSA Securities Korea Ltd.,NULL,
0743PX-E,360? Capital Management SA,NULL,
074762-E,Digitalents Capital,NULL,
074FH6-E,Capital International Private Equity Funds,NULL,
074J28-E,D. E. Shaw & Co. (London) LLP,NULL,
074LWX-E,Secontip SpA,NULL,
074TS8-E,Bell Rock Capital LLC,NULL,
0751Y8-E,Portland Private Equity LP (Barbados),NULL,
08FGN8-E,Wheatsheaf Investments Ltd.,NULL,
08G47W-E,LMA Invest SAS,NULL,
0BXLJR-E,Cudos Capital AG,NULL,
0BY5YM-E,Investnet AG,NULL,
0BYDTT-E,Archeroak Capital Management LP,NULL,
0BYMT9-E,BPS TFI SA,NULL,GARP
0D8T18-E,Audere Capital Ltd.,NULL,
0D8YS7-E,HFZ Capital Group,NULL,
0D90G0-E,Vine Alternative Investments Group LLC,NULL,
0D90ZP-E,Excelsior Capital Partners LLC,NULL,
0D91BQ-E,Cinda International Research Ltd.,NULL,
0D95S7-E,HI Investors Capital,NULL,
0D97DG-E,BW Ventures Pte Ltd.,NULL,
0D9M2V-E,Crossbridge Capital LLP,NULL,
0F9V72-E,Rasini Fairway Capital Ltd.,NULL,
0FBF9C-E,Shanghai Jinhan Investment Management Ltd.,NULL,
0FBFHX-E,Signatures Capital LLC,NULL,
0G4506-E,PAI Partners AB,NULL,
0G4872-E,Shenzhen Zhongguan Chuangfu Investment Management Co. Ltd.,NULL,
0G4HBH-E,Baxalta Ventures,NULL,
0H5JFK-E,Kick Start Up Servicos e Cursos Empresariais e Informatica,NULL,
