factset_entity_id,name,ManagerStyle,InstitutionFixedStyle,Discrepancy Column,Discrepancy Source
06KMHX-E,UBS AG (Portugal),,,N/A,N/A
06KTY6-E,Semper Gestion SA,,,N/A,N/A
06KWP4-E,Australian Reward Investment Alliance,,,N/A,N/A
06KY7Y-E,Arcus Investment Ltd.,,GARP,N/A,N/A
06LDXM-E,Asian Corporate Advisors Pte Ltd.,,,N/A,N/A
06LGWN-E,CTS Strategic Investments LLC,,,N/A,N/A
06LJ0N-E,Three Rivers Capital LLC,,,N/A,N/A
06LK08-E,SAM Advisors LLC,,Deep Value,N/A,N/A
06LK61-E,Raiffeisen Bank Aval JSC (Broker),,,N/A,N/A
06LMTK-E,Commonwealth Bank of Australia (United Kingdom),,,N/A,N/A
07Y6FM-E,LB-P Asset Management SA,,,N/A,N/A
097XW3-E,Santander Equity Investments Ltd.,,Aggressive Growth,N/A,N/A
0981Q0-E,Gatcombe Park Ventures Ltd.,,,N/A,N/A
0BFBK3-E,CreekStone Capital Management LLC,,,N/A,N/A
0BFFX1-E,Sidra Capital Co.,,,N/A,N/A
0BFN20-E,Seymour Investment Management Ltd. (Investment Management),,GARP,N/A,N/A
0BFSSH-E,Ingosstrakh Investments Asset Management JSC,,GARP,N/A,N/A
0BG35P-E,Altamont Capital Management LLC,,,N/A,N/A
0BG3Y5-E,Xinjiang Huashang Wintop Equity Investment Co. Ltd.,,,N/A,N/A
0BG8M3-E,Luxcara Asset Management GmbH,,,N/A,N/A
0CXP4C-E,"Strategic Planning Group, Inc. (MA)",,,N/A,N/A
0CXPQK-E,Talent Equity Ventures,,,N/A,N/A
0CXW4P-E,FormulaFolio Investments LLC,,GARP,N/A,N/A
0CXWYW-E,Abacus Partners II Ltd.,,,N/A,N/A
0CY2CH-E,Farringdon Netherlands BV,,GARP,N/A,N/A
0CY2GS-E,Nessya SA (Private Equity),,,N/A,N/A
0CY2TV-E,Atwater Malick LLC,,Growth,N/A,N/A
0CYGHQ-E,Raindrop Partners LLC,,,N/A,N/A
0CYQ2W-E,Eperam Conseil SAS,,,N/A,N/A
0DZS07-E,XSML Management (CAR),,,N/A,N/A
0F06Q1-E,Grange Mutual Casualty Co. (Invt Port),,,N/A,N/A
0F08KG-E,Primeone Insurance Co. (Investment Portfolio),,,N/A,N/A
0F0909-E,New Mexico Mutual Casualty Co. (Invt Port),,,N/A,N/A
0F0BNR-E,Trade Labo KK,,,N/A,N/A
0F0FHQ-E,"LM Capital Securities, Inc.",,,N/A,N/A
0FZ68W-E,Taylor Ventures LLC,,,N/A,N/A
0FZGCK-E,GoAuto Insurance Co. (Investment Portfolio),,,N/A,N/A
0FZHFT-E,Oriska Insurance Co. (Investment Portfolio),,,N/A,N/A
0FZSYG-E,Transpacific Venture Partners,,,N/A,N/A
0H4MWG-E,Vidici Ventures Holding AB,,,N/A,N/A
0H55MQ-E,Cultivate Ventures,,,N/A,N/A
0J40HQ-E,Brandaris Capital Private Equity BV,,,N/A,N/A
0J47MN-E,Deutsche Invest Capital Partners /CH/,,,N/A,N/A
07CBV3-E,KD Investments AS,,,N/A,N/A
07CTTD-E,Instrata Capital Bsc(c),,,N/A,N/A
07D01P-E,Nexus Private Equity Partners doo,,,N/A,N/A
07D2WQ-E,Loyola Capital Management LLC,,,N/A,N/A
07D5B0-E,LaunchBox Digital LLC,,,N/A,N/A
07D6DZ-E,Bharti Airtel Ltd. (Venture Capital),,,N/A,N/A
07D8QN-E,Agilo (Private Equity),,,N/A,N/A
07D94S-E,"KTB Securities Co., Ltd. (Thailand)",,,N/A,N/A
07DNS9-E,Corazon Capital (Suisse) SA,,,N/A,N/A
07DNTJ-E,Birkeland Innovasjon AS,,,N/A,N/A
07F41P-E,CVC Asia Pacific (Singapore) Pte Ltd.,,,N/A,N/A
087VK6-E,"Unison Venture Investment Co., Ltd.",,,N/A,N/A
0880M4-E,River Birch Capital LLC,,,N/A,N/A
0883ZW-E,Agder Energi Venture AS,,,N/A,N/A
0884V8-E,Compagnie de Banque Privee Quilvest SA,,GARP,N/A,N/A
0884X0-E,DLM Invista Gestao de Recursos Ltda.,,GARP,N/A,N/A
08878N-E,Linden Advisors LP,,Growth,N/A,N/A
088JW4-E,Habrok Capital Management LLP,,GARP,N/A,N/A
0891VX-E,Sul America Investimentos DTVM SA,,GARP,N/A,N/A
0BJFG9-E,Numbers Alternative Management SA,,,N/A,N/A
0BJQYP-E,Daiwa Asset Management (India) Pvt Ltd.,,,N/A,N/A
0BJWCG-E,ANZ New Zealand Investments Ltd.,,GARP,N/A,N/A
0BK4Q0-E,NovaPort Capital Pty Ltd.,,GARP,N/A,N/A
0CWF3N-E,"WealthPLAN Partners, Inc.",,GARP,N/A,N/A
0CWFY2-E,First Shanghai Venture Capital Management (Shenzhen) Co. Ltd.,,,N/A,N/A
0CWHS8-E,RTAventures VC Sp zoo Ska,,,N/A,N/A
0CWN3C-E,Kenny Capital Management LLC,,,N/A,N/A
0CX4QY-E,Longwood Credit Partners LLP,,,N/A,N/A
0CX8WY-E,Toro Investment Partners LP,,,N/A,N/A
0CXD8S-E,Advisory Alpha LLC,,GARP,N/A,N/A
0CXMN4-E,Westlake Securities LLC (Research),,,N/A,N/A
0DVLVN-E,No. 5 KK,,,N/A,N/A
0DVR0W-E,Dialog Investment Management Ltd.,,,N/A,N/A
0DVX96-E,Fast Track Asia Co. Ltd.,,,N/A,N/A
0DVZZ3-E,CITIC-CP Assets Management Co. Ltd.,,,N/A,N/A
0DWBDM-E,Jupiter Rekstrarfelag hf,,GARP,N/A,N/A
0FWQSM-E,Acacia Asset Management AB,,,N/A,N/A
0FWWDY-E,Sciencast Management LP,,Growth,N/A,N/A
0FWYJS-E,The Hatch Firm BV,,,N/A,N/A
0FWYKK-E,"The Dai-Ichi Life Research Institute, Inc.",,,N/A,N/A
0GZPHG-E,Ningbo Tax Free Zone Nongbo Equity Investment Management Ltd.,,,N/A,N/A
0GZPXM-E,Delos Advisors Ltd.,,,N/A,N/A
0GZRL1-E,Unifund Jyvaskyla (Management),,,N/A,N/A
0H04M5-E,Asper Investment Management Ltd.,,,N/A,N/A
0K0MJ0-E,Tepco Frontier Partners LLC,,,N/A,N/A
0K0S0W-E,Selectra Management Co. Sa /Private Equity/,,,N/A,N/A
0K137J-E,Declout Ventures,,,N/A,N/A
05HY64-E,"VenGrowth Capital Partners, Inc.",,,N/A,N/A
05HY95-E,"Grandview Capital, Inc.",,,N/A,N/A
05HZKQ-E,Challenger Ltd. (Investment Management),,GARP,N/A,N/A
05J6V0-E,The Bryn Mawr Trust Co.,,GARP,N/A,N/A
05J8G7-E,Value Line Asset Management,,,N/A,N/A
05J8NZ-E,"Scotia Institutional Real Estate, Inc.",,GARP,N/A,N/A
0GYRRQ-E,Investnet GmbH,,,N/A,N/A
0GYVP3-E,Apt Capital Management Ltd.,,,N/A,N/A
0GYYM5-E,Archimedes Health Investors LLC,,,N/A,N/A
0GYYWZ-E,Avego Healthcare Capital LLC,,,N/A,N/A
0HXDW7-E,The Coltala Group,,,N/A,N/A
0KT1H1-E,ABN AMRO Energy Transition Fund BV,,,N/A,N/A
0KT1HY-E,Bail Capital LLC,,,N/A,N/A
0KTKN0-E,Tarus Capital,,,N/A,N/A
0KTP1V-E,EB Capital Consultoria Ltda.,,,N/A,N/A
00CXRC-E,Altegris Advisors LLC,,GARP,N/A,N/A
00D085-E,"Sterling Investment Management, Inc.",,GARP,N/A,N/A
00D16K-E,E*TRADE Capital Management LLC,,GARP,N/A,N/A
00D198-E,Andromeda Capital Management LLC,,GARP,N/A,N/A
00D1BK-E,Shaker Financial Services LLC,,GARP,N/A,N/A
067K7S-E,Sandell Asset Management Europe Ltd.,,,N/A,N/A
067L9J-E,Shamrock Israel Growth Fund Advisors Ltd.,,,N/A,N/A
067YK5-E,Hallador Venture Partners LLC,,,N/A,N/A
068DFL-E,H-Farm SpA (Venture Capital),,,N/A,N/A
068THW-E,"Abingworth Management, Inc.",,,N/A,N/A
068V5K-E,Innovation Capital Associates Pty Ltd.,,,N/A,N/A
068YX5-E,Maoz Everest Fund Management Ltd.,,,N/A,N/A
068ZX2-E,Fisk Ventures LLC,,,N/A,N/A
06916V-E,"Ping An Trust Co., Ltd.",,GARP,N/A,N/A
06920C-E,"Shin Kong Investment Trust Co., Ltd.",,Aggressive Growth,N/A,N/A
069468-E,Courtside Capital LLC,,,N/A,N/A
069830-E,Wells Fargo Family Wealth,,,N/A,N/A
06984M-E,RWB Group AG,,,N/A,N/A
069R26-E,Eldsjal Fond AB,,,N/A,N/A
06B0S3-E,WhiteHorse Capital Partners LP,,,N/A,N/A
0BK5F7-E,Preservation Asset Management LLC,,,N/A,N/A
0BKF6Z-E,"Guangdong New Value Investment Co., Ltd.",,GARP,N/A,N/A
0BKPLM-E,Long Pond Capital LP,,Value,N/A,N/A
0BKTGV-E,Outlier Capital Management LLC,,,N/A,N/A
0D1JFK-E,Turner Investments LP,,Growth,N/A,N/A
0D1R2W-E,Advans SA SICAR,,,N/A,N/A
0DWVQ6-E,SBI (China) Co. Ltd.,,,N/A,N/A
0DWXRK-E,Ingate Venture,,,N/A,N/A
0DWZ8R-E,DBK Financial Counsel LLC,,,N/A,N/A
0DX2KF-E,SQN Investors LP,,Aggressive Growth,N/A,N/A
0DX2M1-E,Harwood Advisory Group LLC,,Yield,N/A,N/A
0DX2M7-E,IFG Advisory LLC,,Growth,N/A,N/A
0DX3QZ-E,Swiss Fund Management AG,,Yield,N/A,N/A
0FY62Q-E,Go Capital Pty Ltd.,,,N/A,N/A
0FY6PK-E,G10 Capital Ltd.,,,N/A,N/A
0FYDJ6-E,Southern Trust Insurance Co. (Investment Portfolio),,,N/A,N/A
0FYGB3-E,Marysville Mutual Insurance Co. (Investment Portfolio),,,N/A,N/A
0FYGSH-E,National Foundation Life Insurance Co. (Investment Portfolio),,,N/A,N/A
0FYP1Y-E,Excalibur Reinsurance Corp. (Investment Portfolio),,,N/A,N/A
0H32X4-E,Zebra Global Capital Management Ltd.,,,N/A,N/A
0H359T-E,Fidiasz Venture Capital & Management,,,N/A,N/A
0H393V-E,Stanley Ventures,,,N/A,N/A
0J69G6-E,NRP Asset Management (Private Equity),,,N/A,N/A
0K1DW2-E,Nordic Impact Funds ApS,,,N/A,N/A
0KX1M0-E,HPE Growth Capital USA LLC,,,N/A,N/A
0KX5NB-E,Phaze Ventures,,,N/A,N/A
0KX63C-E,Braavos Partners,,,N/A,N/A
0KX6M2-E,Hollard Investment Managers (Pty) Ltd.,,,N/A,N/A
0KX7Y0-E,UnternehmerTUM Industrial Innovators LEC GmbH,,,N/A,N/A
06KJ62-E,Kagiso Securities Ltd.,,,N/A,N/A
06KJ69-E,Kaiser Securities Ltd.,,,N/A,N/A
06KMPY-E,Sopaf Capital Management SGR SpA,,,N/A,N/A
06L1S0-E,Active Venture Partners SGEIC SA,,,N/A,N/A
06L2LN-E,Ivy Capital Partners LLC,,,N/A,N/A
06L7D0-E,"Olympus Business Creation America, Inc.",,,N/A,N/A
06L9PM-E,NGP Energy Technology Partners,,,N/A,N/A
06LCZL-E,The Hongkong & Shanghai Banking Corp. Ltd. (Singapore),,,N/A,N/A
06LF49-E,CF Capital Corp.,,,N/A,N/A
06LFZX-E,Australian Unity Funds Management Ltd.,,,N/A,N/A
06LGMF-E,Finlombarda Gestioni SGR SpA,,,N/A,N/A
06LH37-E,Chrysalis VCT Management Ltd.,,,N/A,N/A
06LL05-E,Telemark Asset Management LLC,,Growth,N/A,N/A
06LNHN-E,Olivant Advisers Ltd.,,,N/A,N/A
0BF5C7-E,Lloyd Baughan Ltd.,,,N/A,N/A
0BF9L6-E,Equity A Beteiligungs GmbH,,,N/A,N/A
0BFH17-E,"Stifel Nicolaus Canada, Inc.",,,N/A,N/A
0CXNXX-E,Renegade Capital LP,,,N/A,N/A
0CXXXG-E,Personal Capital Advisors Corp.,,GARP,N/A,N/A
0CY11L-E,Spearhead Capital Advisors LLC,,GARP,N/A,N/A
0CY2Q9-E,Adams Hill Capital LLC,,,N/A,N/A
0CYBYT-E,Marjac Capital Management LLC,,,N/A,N/A
0CYJ6W-E,Ladder Capital Asset Management LLC,,,N/A,N/A
0CYL8D-E,Tamra-Tacoma Capital Partners LLC,,,N/A,N/A
0CYM3R-E,Elwood & Goetz Wealth Advisory Group LLC,,Yield,N/A,N/A
0F00WH-E,"Guangzhou Long-term Investment Asset Management Co., Ltd.",,GARP,N/A,N/A
0F0706-E,"Shanghai HengYin Investing Management Co., Ltd.",,,N/A,N/A
0F078S-E,Capitol Casualty Co. (Investment Portfolio),,,N/A,N/A
0F0KD4-E,Dogus Holding A.S. /PRIVATE EQUITY/,,,N/A,N/A
0FZ6F7-E,Kreissparkasse Ravensburg (Invt Mgmt),,,N/A,N/A
0FZCGW-E,Caphaven LLP,,,N/A,N/A
0FZDHX-E,BIM SAS,,,N/A,N/A
0FZH27-E,Mennonite Mutual Insurance Co. (Investment Portfolio),,,N/A,N/A
0FZKZQ-E,Centauri Specialty Insurance Co. (Investment Portfolio),,,N/A,N/A
0FZTVM-E,"Seven Seas Insurance Co., Inc. (Investment Portfolio)",,,N/A,N/A
0FZZW3-E,Synergy Comp Insurance Co. (Investment Portfolio),,,N/A,N/A
0H4Q4H-E,Saxo Bank A/S (Broker),,,N/A,N/A
0H4X7R-E,20 North Street,,,N/A,N/A
0J41BV-E,Tanmiya Capital Ventures,,,N/A,N/A
0J43RH-E,Upslope Ventures,,,N/A,N/A
0J4KWQ-E,First Access Entertainment Ltd/Priavate Equity/,,,N/A,N/A
0L10C1-E,"Credo Private Equity Co., Ltd.",,,N/A,N/A
05QZ4F-E,Dicksons Ltd.,,,N/A,N/A
05QZD6-E,Sella Bank Luxembourg SA,,,N/A,N/A
05R17B-E,Cronos Finance SA,,GARP,N/A,N/A
05R28S-E,Lombard Odier Darier Hentsch (Jersey) Ltd.,,,N/A,N/A
05R5BP-E,Watermill Ventures Ltd.,,,N/A,N/A
05R5ZW-E,"Samsung Asset Management Co., Ltd.",,Deep Value,N/A,N/A
07CCG6-E,Covenant Capital Group LLC,,,N/A,N/A
07CCNZ-E,Augmenta AB,,,N/A,N/A
07CG0J-E,Coface SA (Investment Portfolio),,,N/A,N/A
07CNZF-E,Capital Investment Partners Pty Ltd.,,,N/A,N/A
07CTXR-E,Al-Futtaim Investment Management Ltd.,,,N/A,N/A
07CYKD-E,"Matco Financial, Inc.",,Value,N/A,N/A
07CZW6-E,Greenstone Partners Private Capital Pty Ltd.,,,N/A,N/A
07D0PZ-E,"JPMorgan Chase Bank, NA (Turkey)",,,N/A,N/A
07D32F-E,Esplanade Capital LLC,,,N/A,N/A
07D93G-E,Arigato Investment Management Ltd.,,,N/A,N/A
07DFJX-E,"ATB Investment Management, Inc.",,GARP,N/A,N/A
0G6VLX-E,The World Bank (Research),,,N/A,N/A
0H9BRL-E,Cardinalstone Capital Advisers,,,N/A,N/A
0J75NK-E,22C Capital LLC,,,N/A,N/A
0J7CJZ-E,Cleon Capital Advisors SL,,,N/A,N/A
0K7CFD-E,DEJ Family LP,,,N/A,N/A
0K7S85-E,American Veterans Group PBC,,,N/A,N/A
0K88NK-E,PT Tunas Nusantara Kapital,,,N/A,N/A
0L3VBN-E,Setouchi Kanko Partners KK,,,N/A,N/A
09T4X6-E,HONORIS Treuhand GmbH,,,N/A,N/A
09TGG1-E,GrowCorp Ltd.,,,N/A,N/A
0C6Y61-E,"AV Securities, Inc.",,,N/A,N/A
0C6YC3-E,Oracle Capital Ltd.,,,N/A,N/A
0C77MD-E,Tokai Yume Fund KK,,,N/A,N/A
0C7CZF-E,"Landmark Capital, Inc.",,,N/A,N/A
0C7J7R-E,Eagle Ventures (Serbia),,,N/A,N/A
0C7N8N-E,Wunderlich Capital Management LLC,,GARP,N/A,N/A
0C7N9M-E,Entree Capital,,,N/A,N/A
0C7NK7-E,"ETF Portfolio Partners, Inc.",,GARP,N/A,N/A
0C7S5S-E,Bristlecone Advisors LLC,,Growth,N/A,N/A
0DCS8F-E,Meitav DS Provident & Pension Ltd.,,Value,N/A,N/A
0DCTV5-E,UBI Banca Scpa (Broker),,,N/A,N/A
0DD0S9-E,MKM Cosulting KK,,,N/A,N/A
0DD9T3-E,Kopernik Global Investors LLC,,Deep Value,N/A,N/A
0DDCJW-E,Bedford Venture Partners LLC,,,N/A,N/A
0DDP4N-E,Anterra Capital BV,,,N/A,N/A
0FL9F1-E,Quintessence Enterprises Pvt Ltd.,,,N/A,N/A
0FLH3X-E,"Webfolio Management, Inc.",,,N/A,N/A
0FLHWM-E,International Centre For Policy Studies,,,N/A,N/A
0FLMF2-E,Tianjin Hanjin Equity Investment,,,N/A,N/A
0FLMWC-E,Iwagin Jigyo Sozo Capital KK,,,N/A,N/A
0FLRXC-E,Edenred Capital Partners Ltd.,,,N/A,N/A
0GFVNG-E,Tolomeo Capital AG,,,N/A,N/A
0GG90X-E,CADIZ Capital LLC,,,N/A,N/A
0GGV32-E,Smart Money Group LLC,,Deep Value,N/A,N/A
0HGCX3-E,Whiteboard Capital Advisors LLP,,,N/A,N/A
0HGGZC-E,Wow Ventures,,,N/A,N/A
0HGNC9-E,Mackenzie Investments Corp. (United States),,,N/A,N/A
0JF0JV-E,EDF Pulse Croissance Holding SASU,,,N/A,N/A
0JF2HJ-E,Full Sail Capital LLC,,Aggressive Growth,N/A,N/A
0JF38N-E,Centaurus Capital LP/Private Equity/,,,N/A,N/A
0KD1YZ-E,Newview Capital Management LLC,,,N/A,N/A
0KD85D-E,Volksbank Raiffeisenbank Nurnberg eG (Investment Management),,,N/A,N/A
0KD871-E,Jefferies Group LLC (Research),,,N/A,N/A
06DTLM-E,"Castellum Capital Management, Inc.",,,N/A,N/A
06DV0K-E,"Synectic Asset Management, Inc.",,,N/A,N/A
06DXTH-E,Kimberly-Clark Ventures LLC,,,N/A,N/A
06F221-E,Group G Capital Partners LLC,,,N/A,N/A
06F24Q-E,"Lake Partners, Inc.",,GARP,N/A,N/A
06F4S3-E,Hearst Corp. (Venture Capital),,,N/A,N/A
06F705-E,Greenwood Gulch Ventures LLC,,,N/A,N/A
06F88T-E,Seamark Capital LP,,,N/A,N/A
06FJ4J-E,Third Wave Global Investors LLC,,,N/A,N/A
06FLPT-E,Performaxx Research GmbH,,,N/A,N/A
06FNFJ-E,ING Bank NV (Broker),,GARP,N/A,N/A
06FNHL-E,HSBC Bank Plc (Broker),Broker/Dealer,,N/A,N/A
06FNQ0-E,Auda Hedge LLC,,,N/A,N/A
06FPFP-E,IPO SA (Private Equity),,,N/A,N/A
06FRGG-E,"CIP Capital, Inc.",,,N/A,N/A
06FTDW-E,Houqua Capital LLC,,,N/A,N/A
06FXDV-E,"Trinity Securities Co., Ltd.",,,N/A,N/A
06FXLM-E,Cougar Global Investments Ltd.,,GARP,N/A,N/A
06G01X-E,Trilogy Capital Management LLC,,,N/A,N/A
06G4VB-E,Fionia Bank A/S (Broker),,,N/A,N/A
06G5RG-E,Akers Capital LLC,,,N/A,N/A
06G5ZF-E,Rock Ridge Advisors LLC,,,N/A,N/A
06G6CR-E,CGS-CIMB Research Pte Ltd.,,,N/A,N/A
06G6SJ-E,Gradient Partners LP,,,N/A,N/A
06G831-E,Alta Capital Group LLC,,,N/A,N/A
06G8GP-E,Alphadyne Asset Management LP,,GARP,N/A,N/A
06GSCP-E,AXA Cessions SA,,,N/A,N/A
0B97R0-E,Peter Gyllenhammar AB,,,N/A,N/A
0B9H40-E,Pollenizer Pty Ltd.,,,N/A,N/A
0BB5MN-E,ViewPoint Capital Partners AG,,,N/A,N/A
0BBC2C-E,Haitong International Research Ltd.,,,N/A,N/A
0CTYN8-E,RS Energy Group,,,N/A,N/A
0CV1WT-E,SVA Plumb Wealth Management LLC,,GARP,N/A,N/A
0CVH3K-E,GAM Capital Management (Switzerland) AG (Lugano Branch),,GARP,N/A,N/A
0CVKP1-E,Dome Equities LLC,,,N/A,N/A
0CVVMF-E,RHS Financial LLC,,Growth,N/A,N/A
0CVVR2-E,Tailwater Capital LLC,,,N/A,N/A
0CW3SF-E,Arenda Capital Management LLC,,,N/A,N/A
0CW5VJ-E,Bartleet Religare Securities (Pvt) Ltd.,,,N/A,N/A
0CW7CJ-E,"Davis Selected Advisers - NY, Inc.",,,N/A,N/A
0F1K2Z-E,Florists' Mutual Insurance Co. (Invt Port),,,N/A,N/A
0F1WNZ-E,Acmero Capital,,,N/A,N/A
0G2H4Z-E,MIK Capital LP,,Aggressive Growth,N/A,N/A
0G2MSN-E,Zebra Ventures,,,N/A,N/A
0G2P26-E,Xenon Ventures LLC,,,N/A,N/A
0G2RC1-E,Hangzhou Haibang Investment Management Co. Ltd.,,,N/A,N/A
0G2YHT-E,Changzhou Gaozheng Investment Management Co. Ltd.,,,N/A,N/A
0H7G8P-E,Bamboo Finance SAS,,,N/A,N/A
0H7N48-E,"Waterequity, Inc.",,,N/A,N/A
0H7WX9-E,Q-Capital Alternative Investments SGEIC SA,,,N/A,N/A
0J4Z7M-E,Kickass Capital,,,N/A,N/A
0J5TKJ-E,Hyperfab,,,N/A,N/A
0011QF-E,Penfield Partners LP,,,N/A,N/A
0017G2-E,Magten Asset Management Corp.,,GARP,N/A,N/A
001980-E,The Argentum Group (New York),,,N/A,N/A
001HP4-E,General Motors Investment Management Corp.,,Value,N/A,N/A
001MS7-E,"ZPR Investment Management, Inc.",,Value,N/A,N/A
001N0P-E,"Peter B. Cannell & Co., Inc.",,GARP,N/A,N/A
001Q94-E,Tako Ventures LLC,,,N/A,N/A
001W3Q-E,"PAR Capital Management, Inc.",,GARP,N/A,N/A
05MC56-E,Equinox AIFM SA,Private Equity,,N/A,N/A
05MKVR-E,Tillar-Wenstrup Advisors LLC,,GARP,N/A,N/A
05MM4Q-E,Auriga Partners SA,,,N/A,N/A
05MM82-E,"B. Riley Wealth Management, Inc.",,,N/A,N/A
05MMG1-E,"Boenning & Scattergood, Inc.",,Growth,N/A,N/A
05MQ7T-E,Broadview International LLC,,,N/A,N/A
05MRJX-E,Collins Stewart Asset Management Ltd.,,,N/A,N/A
05MRQC-E,Canterbury Capital Partners LLC,,,N/A,N/A
05MX0X-E,"Calyon Financial, Inc.",,,N/A,N/A
05MY56-E,Carmel Capital Partners LLC,,,N/A,N/A
05N31Z-E,"International Market Advisors, Inc.",,,N/A,N/A
05N4SM-E,Dunedin LLP,,,N/A,N/A
07KBT3-E,Argentil Capital Partners Ltd. (Private Equity),,,N/A,N/A
07KGWJ-E,"Commons Asset Management, Inc.",,GARP,N/A,N/A
07KVHP-E,Acces Capital Quebec Inc,,,N/A,N/A
07L2L6-E,Ancora West Advisors LLC,,,N/A,N/A
07L2Y9-E,Renaissance Venture Capital Fund,,,N/A,N/A
07L3BX-E,Barclays Capital Israel,,,N/A,N/A
07L84Q-E,Brighton Jones LLC,,GARP,N/A,N/A
07L8S2-E,Dublin Business Innovation Centre,,,N/A,N/A
07L9HY-E,Junction Advisors,,,N/A,N/A
07LVX2-E,Clive Capital LLP,,,N/A,N/A
07LXD5-E,TR Advisors Ltd.,,,N/A,N/A
093WRV-E,Echamm AB,,,N/A,N/A
0BBQBV-E,Revolution Capital,,,N/A,N/A
0BBQMD-E,LAPP Capital Pte Ltd.,,,N/A,N/A
0BBQQ1-E,Pendragon Capital LLP,,,N/A,N/A
0BBQR2-E,Realm Partners UK LLP,,,N/A,N/A
0BC73T-E,SPB Partners LLC,,,N/A,N/A
0CW1YR-E,Eisenstat Capital Partners (UK) LLP,,,N/A,N/A
0CW358-E,Banco Bilbao Vizcaya Argentaria SA (Economic Research),,,N/A,N/A
0CW7RH-E,Meridian Wealth Advisors LLC,,Yield,N/A,N/A
0F1KS7-E,The Third Shore Group LLC,,,N/A,N/A
0F1S8G-E,Colton Capital Partners LLC,,,N/A,N/A
0G39YY-E,Juuri Partners Oy,,,N/A,N/A
0G3HRF-E,SFP Asset Management Pte Ltd.,,,N/A,N/A
0H7G0S-E,Bamboo Finance SA,,,N/A,N/A
0J4YZK-E,The Carlyle Group /Spain/,,,N/A,N/A
0J5SYZ-E,Exus Management Partners SL /BR/,,,N/A,N/A
0011TZ-E,"City National Asset Management, Inc.",,,N/A,N/A
00134N-E,Palo Alto Investors LP,,Growth,N/A,N/A
001DTT-E,"BancBoston Capital, Inc.",,,N/A,N/A
001J60-E,Penske Corp.,,,N/A,N/A
001KSQ-E,Yacktman Asset Management LP,Value,Yield,N/A,N/A
001RH3-E,White Rock Capital Management LP,,GARP,N/A,N/A
05MKKQ-E,Acorn Capital Ltd.,,GARP,N/A,N/A
05MMPX-E,Banco Finantia SA,,,N/A,N/A
05MMY2-E,Brazos Private Equity Partners LLC,,,N/A,N/A
05MMZS-E,Banque de Neuflize,,,N/A,N/A
05MQRD-E,"Century Park Capital Partners, Inc.",,,N/A,N/A
05MSMB-E,AlpenBank AG,,GARP,N/A,N/A
05MYM5-E,Clarfeld Financial Advisors LLC,,,N/A,N/A
05N1K1-E,"Rock Canyon Advisory Group, Inc.",,,N/A,N/A
07KBQK-E,Hawk Hill Asset Management LLC,,,N/A,N/A
07KFSH-E,VR Capital Group Ltd.,,,N/A,N/A
07KGRT-E,Time For Growth SA,,,N/A,N/A
07KHQ8-E,Bay Hills Capital Management LLC,,,N/A,N/A
07KPFJ-E,Active Niche Funds SA,,Value,N/A,N/A
07KQ74-E,Fuchs Capital Partners Pte Ltd.,,,N/A,N/A
07KQLG-E,pb Asset Management GmbH,,GARP,N/A,N/A
07KVV6-E,Twin Cities Angels LLC,,,N/A,N/A
07KW79-E,Banyan Partners LLC,,,N/A,N/A
07KXPL-E,Econsult Administradora General de Fondos SA,,,N/A,N/A
07L35Y-E,Reus Capital de Negocis,,,N/A,N/A
07L4PX-E,Pacific Rock Capital LLC,,,N/A,N/A
07L67Q-E,PI Capital de Riesgo SA,,,N/A,N/A
07L69C-E,Gerens Capital SA,,,N/A,N/A
07LDS8-E,Tegean Capital Management LLC,,Deep Value,N/A,N/A
07LMFD-E,Consumer Edge Research LLC,,,N/A,N/A
07LNLK-E,Brookfield Asset Management (Infrastructure),,,N/A,N/A
0CSKG7-E,HBA Beteiligungs GmbH,,,N/A,N/A
0CSL8Y-E,Baxter Ventures,,,N/A,N/A
0CSQB3-E,Bosphera Advisory Ltd.,,,N/A,N/A
0CSZMB-E,MANCHESTER ADVISORS SARL,,,N/A,N/A
0CT2N2-E,Chambers Energy Management LP,,,N/A,N/A
0CTF19-E,"Shenzhen KTW Co., Ltd.",,,N/A,N/A
0CTHG1-E,"CEIC Data Co., Ltd. (Malaysia)",,,N/A,N/A
0CTT1J-E,Netherby Advisors LLC,,,N/A,N/A
0F143V-E,Moltrecht & Partner Asset Management GmbH,,GARP,N/A,N/A
0G16KP-E,Top Quartile Management Pty Ltd.,,,N/A,N/A
0G1CJ9-E,FPRE Management Co. LLC (Investment Portfolio),,,N/A,N/A
0G1D16-E,MPK Equity Partners LLC,,,N/A,N/A
0G1LC8-E,Lateral Investment Management LLC,,,N/A,N/A
0G1TSZ-E,Helsinki Ventures Oy,,,N/A,N/A
0G28WY-E,Spiral Ventures Japan LLP,,,N/A,N/A
0H6F6P-E,Authentic Ventures Management LLC,,,N/A,N/A
0J06YM-E,Entourage Investment Group LLC,,,N/A,N/A
0J0RH1-E,True Star Capital LLC,,,N/A,N/A
002XGG-E,J. M. Forbes & Co. LLP,,GARP,N/A,N/A
002XRR-E,"Garrison Institutional Asset Management, Inc.",,,N/A,N/A
002Y31-E,MSF Capital LLC,,GARP,N/A,N/A
002ZTH-E,Fairfield Bush & Co.,,GARP,N/A,N/A
0032TR-E,Rydex Advisors LLC,,,N/A,N/A
0033T7-E,Northbridge Capital Partners Ltd.,,,N/A,N/A
